@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
manthey_single-ordered-initialized-w50-b7.cnf,1.0,10675.0,88199.0,6038.0,72989.0,0.767969526,0.208387565,0.18,0.082724794,0.537702325,0.576030169,0.0,1.0,1.023236734,0.000612141,0.784934883,0.000331236,0.009440212,0.910715439,0.0,0.209113702,0.875159271,0.02,0.000612141,2.608884194,0.000123306,0.013097864,1.262606243,0.617511439,0.165902717,0.00104712,0.932038835,1.217374335,0.000289732,3.264455386,1.3701e-05,0.007973804,0.818565569,0.652838099,0.000601401,2.25936603,0.000109606,0.011152365,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,26355.492,-1753.0934,55195.137,-492.56894,237659.58,59229.9,-1088.8007,923.7001,175052.19,172759.58,-58.506294,-955.139,-1246.4624,21939.088,-2754.9646,227939.16,1278.3804,-706.73914,-377.02502,-1981.2703,9146.672,-1485.8258,-1496.2122,569570.3,-651.2445,4335.3516,-3262.824,216033.86,227809.0,-868.1334,-2325.1643,-280.28983,294525.66,349504.6,208421.53,8943.867,-2693.197,-328.4776,-4747.0547,-1937.7799,-2826.7197,36061.14,155878.75,129425.24,-3424.4514,-1402.6649,90806.04,168208.86,-35.708267,-2096.632,-3753.3015,19959.91,-742.0944,-2219.2134,-890.1711,40402.844,331190.56,212860.73,164619.77,379153.9,63897.973,-1447.7876,320048.34,137995.77
jgiraldezlevy.2200.9086.08.40.33.cnf,1.0,2200.0,9086.0,2121.0,8978.0,0.037246582,0.012029405,0.02,0.236244152,0.499383679,0.590272458,0.0,1.0,0.758483055,0.001438584,0.075180233,0.001414427,0.002357379,0.204627136,0.0,0.0,0.950768545,-0.0,0.001438584,0.294767901,0.000111383,0.003564268,2.719789476,0.224615077,0.173482663,0.0,1.0,3.336586367,0.00070317,0.405099125,0.0,0.002450434,2.317049961,0.49209178,0.002495072,0.262510947,0.000222767,0.006237469,-0.0,0.002162783,0.243679676,0.000445534,0.005346402,2.945624077,0.139520511,0.269225442,0.058072009,0.4,2.663675627,0.12,-0.0324257,-0.052650306,-0.051855277,-0.014693816,6.0828066,2.5758173,-0.09543536,-0.0011195168,7.1307216,0.23656617,-0.04915902,-0.025974886,-0.008515769,-0.025489602,-0.15132487,9.448037,-0.01512351,-0.014256441,-0.03820185,-0.00023870722,-0.022351073,-0.08199024,0.0329206,20.655907,-0.0050188056,0.06984927,-0.102883965,8.107719,4.982059,-0.043811295,-0.081317805,3.8563802,8.663087,7.673389,9.945059,-0.007678493,-0.08003447,-0.031143794,-0.10853085,-0.10652921,-0.12576912,1.0425613,2.1720476,0.06670543,-0.14068624,-0.022761952,-0.0030904806,4.36488,-0.012480861,-0.073394135,-0.16818647,-0.009715699,-0.0160699,-0.055773273,-0.014148537,2.5616486,7.1199627,7.3218246,2.2673733,14.492482,5.3269763,-0.029261334,15.969742,10.729034
manthey_single-ordered-initialized-w46-b9.cnf,1.0,12213.0,99800.0,7863.0,84487.0,0.55322396,0.181246819,0.24,0.093067573,0.54892069,0.566939693,0.0,1.0,0.852704202,0.000465739,0.881354115,0.000254356,0.006867608,0.851174989,0.0,0.214257815,0.908068697,0.0,0.000465739,2.670681225,0.000106525,0.012463456,1.246042011,0.620178416,0.152988141,0.0,0.907216495,1.159662326,0.000222913,3.587158702,1.1836e-05,0.008427332,0.743885455,0.655674838,0.000515976,2.299215752,0.000118361,0.011954502,0.08,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,34534.04,-1834.565,57828.8,-829.71985,272317.12,50051.125,-1297.852,5598.9814,197677.78,190314.92,-85.08879,-1024.4718,-1309.2235,9096.901,-3081.7903,239950.73,-153.97931,-867.5723,-435.94003,-2178.9314,15001.828,-1587.8354,-1654.477,614427.5,-462.63953,1282.3167,-3595.4678,240960.58,257657.97,-938.67035,-2460.02,-249.03232,350491.3,390900.1,222973.23,-40.647034,-2830.9302,-167.00537,-5260.873,-2054.0496,-3114.7314,49822.72,179116.08,155304.53,-3770.8992,-1687.754,120259.31,154589.17,-10.831273,-2201.2683,-4156.789,22553.754,-742.20483,-2469.9678,-1095.8937,62600.586,376582.8,236097.52,189066.16,410334.88,74577.055,-1838.441,344442.56,150500.12
manthey_single-ordered-initialized-w26-b7.cnf,1.0,3367.0,25295.0,1836.0,19449.0,0.833877996,0.300581007,0.04,0.09440074,0.554960723,0.569085672,0.0,1.0,1.057809238,0.001988078,0.769034085,0.001089325,0.018518519,0.96961617,0.0,0.230088951,0.880713661,-0.0,0.001988078,1.85208348,0.000462749,0.024525683,1.673496422,0.582335872,0.194558781,0.0,0.872727273,1.625273945,0.000930902,2.392688494,5.1417e-05,0.015116458,1.205213589,0.646408556,0.00194369,1.638685539,0.000411332,0.020875109,-0.0,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,2109.7922,-172.35945,5171.715,-45.043724,24272.809,5716.123,-95.6116,-0.36900532,16537.734,17626.59,414.82285,-93.91988,-122.11008,2493.8425,-275.29642,23047.031,-7.0523825,-71.55751,-54.57264,-194.27484,903.92523,-141.89479,-147.22923,57645.336,-68.89583,818.53656,-325.35715,20085.678,22507.047,-77.59889,-231.4428,-32.894005,29575.33,34719.453,20778.576,1367.6624,-256.42703,-26.416674,-467.55237,-196.34718,-277.22977,3336.237,14898.695,14026.627,-329.4843,-135.98116,8974.175,16602.53,101.67151,-209.61128,-372.10526,1141.7009,-68.94206,-209.36179,-85.82613,3297.7966,33682.734,20897.875,15996.14,36441.477,6171.0596,-154.09462,31331.822,13260.769
10pipe_q0_k.cnf,1.0,77639.0,2082017.0,46760.0,2015434.0,0.660372113,0.033036557,4.36,0.023200958,0.874155766,0.353556977,0.0,1.0,0.755775538,6.9448e-05,2.629748259,4.2772e-05,0.005624465,0.542011587,0.0,0.915093722,0.928225385,0.14,6.9448e-05,3.273242936,3.473e-06,0.006132178,4.98020501,0.485140607,0.332452678,0.0,0.97833935,3.94491329,3.9972e-05,2.526249251,0.0,0.00163538,4.814041187,0.927887492,0.000114562,2.166107028,3.473e-06,0.004702213,3.4,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,21.78,1124664900000.0,-152244130000.0,6195387000000.0,-35048935000.0,23211549000000.0,5613011600000.0,-57964757000.0,1473657200000.0,17156831000000.0,19321256000000.0,1479576400000.0,-91014690000.0,-135634180000.0,3229105000000.0,-254286120000.0,22534553000000.0,-9155482000.0,-66494400000.0,-69545770000.0,-163707030000.0,3487856900000.0,-134062785000.0,-153836700000.0,54252613000000.0,-83414800000.0,1928241100000.0,-296796620000.0,19141036000000.0,21348798000000.0,-67689970000.0,-210510870000.0,-27487844000.0,26760232000000.0,35608437000000.0,19461852000000.0,193905300000.0,-229607740000.0,-12081933000.0,-448367430000.0,-177497720000.0,-248741270000.0,3553480400000.0,13332864000000.0,13670648000000.0,-285859200000.0,-128598540000.0,7318193000000.0,17657047000000.0,-9131163000.0,-213028360000.0,-339221000000.0,1091164960000.0,-78219305000.0,-179381260000.0,-46462296000.0,2377163700000.0,30756735000000.0,18948599000000.0,13670276000000.0,35838847000000.0,6079363700000.0,-149984670000.0,28328673000000.0,12094484000000.0
manthey_DimacsSorter_37_6.cnf,1.0,7665.0,26841.0,4819.0,24472.0,0.590578958,0.096804511,0.06,0.196918928,0.309337641,1.158556623,0.0,1.0,1.393539907,0.000555327,0.52091471,0.000415024,0.008715501,1.060361387,0.0,0.603710363,0.871404054,0.0,0.000555327,0.64730308,0.000326904,0.00715103,2.366858896,0.213446865,0.178005352,0.0,0.833333333,2.87186488,0.00035989,0.821521228,4.0863e-05,0.004740111,2.375818767,0.765773128,0.000459694,0.64398165,0.000245178,0.005434783,0.04,0.000750439,1.308921096,0.000204315,0.04225237,3.347461383,0.181538886,0.489824086,0.001941711,0.571428571,3.3534778,0.4,-6.237597,-11.377551,-3.557846,-21.68712,826.84845,-0.8700642,-13.400231,905.3492,1937.7448,598.2779,-26.634796,-5.736652,-11.174975,-5.702012,-32.47086,2106.6746,-1.3540688,190.05312,-8.118131,-8.836801,988.33075,-22.16716,-10.230808,3781.6143,-7.2419877,878.2858,-31.477814,2844.4854,1374.3524,-10.26917,-33.524445,197.41406,1270.829,2223.561,1711.5278,-2.1093366,-26.010456,-11.270109,-29.730886,-26.946589,-32.37152,1102.3597,1177.3953,-9.173856,-29.284586,-8.929868,-8.698476,2658.798,-8.068021,-20.924341,-29.956503,-5.681804,-5.2947745,-8.830382,-10.723076,312.51215,2330.6924,1173.365,727.18585,4971.9014,1569.3756,-0.073647834,4240.2407,2276.8433
mrpp_4x4#4_24.cnf,1.0,5048.0,27895.0,2217.0,21443.0,1.276950834,0.300890734,0.06,0.103390384,0.427273858,0.742176919,0.0,1.0,1.824229917,0.001748833,0.239700493,0.00090212,0.00270636,1.33097947,0.0,0.060346034,0.356853052,0.0,0.001748833,0.498179578,0.000373082,0.003357739,3.233855527,0.26309598,0.156333639,0.0,0.661971831,3.35532293,0.00045594,0.429693837,9.3271e-05,0.001025976,2.564444653,0.332043091,0.001550765,0.251509209,0.000373082,0.002191857,0.02,0.002931786,0.359341178,0.000233176,0.00610922,4.280526336,0.373734559,0.248470863,0.111111111,0.888888889,3.481163946,2.22,-0.88780093,-1.0904249,124.918785,-0.80429786,251.58699,-0.25466368,-0.5760618,84.16302,78.66798,88.920616,-1.0201894,-1.3098745,-0.093798615,-0.45603678,-1.3671445,177.4448,17.417194,-0.5480822,-0.93106306,29.721684,126.33262,-1.6993724,-0.24947973,336.9163,29.651638,86.368675,-2.3968995,57.443146,150.10469,-0.13041726,-2.441634,68.3038,172.45537,250.35112,75.38699,-0.7578707,-1.1759387,58.95513,-1.892143,-1.8481647,-2.5406106,48.98889,22.423794,64.16538,-1.1956395,-1.4735088,131.30907,139.46898,19.894806,-1.2260816,-3.0386581,-0.27503794,-0.07336493,-1.3400819,-0.40312752,2.1258345,235.06235,93.033966,42.745613,310.39163,131.45119,-1.5210654,342.5903,163.70464
post-c32s-ss-8.cnf,1.0,53752.0,148393.0,13761.0,65966.0,2.906111474,1.249537641,0.54,0.208607464,0.443997009,0.793485161,0.0,1.0,1.321306783,0.00023181,1.676577148,0.000145338,0.007266914,1.061854596,0.0,0.41607798,0.871100264,0.02,0.00023181,1.064999488,0.000106115,0.003031865,2.191100932,0.190006899,0.124013445,0.0,0.959183673,1.759993763,0.00010475,1.2377484,1.5159e-05,0.002001031,1.967173153,0.586468787,0.00068023,0.832573201,7.5797e-05,0.008913683,0.22,0.000668698,1.189082788,6.0637e-05,0.007776733,4.133932553,0.127555192,0.661677431,0.004791097,0.7,3.036696895,5.9,191404.7,-25761.814,821299.7,-3803.595,3359059.2,870670.8,-11885.814,36696.957,2282390.5,2399341.5,-77.38809,-13027.621,-16525.596,308839.3,-37850.54,3521118.0,-83.15713,-8173.1196,-9979.72,-26089.334,130903.54,-20988.338,-20386.457,8305046.0,-13380.991,291720.62,-43540.703,2870607.5,3122604.2,-10552.692,-33886.86,-6536.0957,3763948.0,4730865.0,2963700.0,533364.94,-35662.223,-4676.2593,-65673.016,-29348.934,-40440.848,365631.9,2139724.5,1865000.0,-43679.75,-19858.072,998639.5,2789905.5,52886.96,-31037.166,-52614.016,-236.42526,-8418.721,-28710.875,-9562.566,319211.28,4672753.0,2919674.5,1929842.2,5235169.5,1042865.0,-20491.557,4524222.5,1716944.5
6s16.cnf,1.0,31486.0,91888.0,10511.0,51463.0,1.995528494,0.785515807,0.3,0.204243826,0.493097526,0.771213139,0.0,1.0,1.608803535,0.000314776,0.608581604,0.000190277,0.004756921,1.423499441,0.0,0.265472281,0.727998756,0.0,0.000314776,1.630668282,5.8294e-05,0.038105046,2.981473013,0.160312382,0.141084422,0.0,1.0,3.085768427,0.000132772,1.907742221,1.9431e-05,0.021199697,2.450994637,0.536210481,0.000355157,1.354769683,5.8294e-05,0.02854478,0.14,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,-26.984743,-307.85263,8287.652,-208.37036,59338.4,9559.959,-176.8668,-24.727629,29769.922,38555.816,-142.74974,-113.21942,-105.41519,-76.29323,-475.21582,48906.613,-51.638294,-94.95785,-249.01262,-254.16972,14585.037,-329.82678,-223.86432,101363.836,2003.263,2981.7632,-562.14594,33100.484,50225.0,-127.22357,-597.2944,-14.124416,55649.652,53533.41,38560.44,-20.99885,-392.413,1265.7432,-756.42944,-384.88928,-611.7271,15428.757,27140.3,26053.523,-498.72784,-255.04036,19405.592,22962.775,7636.694,-516.611,-714.16626,3884.0818,5544.831,-359.82645,-321.3375,10949.1455,73542.61,26936.645,21991.723,67191.41,15277.452,-406.00983,69469.48,27872.31
manthey_DimacsSorterHalf_35_8.cnf,1.0,7351.0,24835.0,4009.0,20208.0,0.833624345,0.228968725,0.06,0.198386778,0.292942718,1.185903151,0.0,1.0,1.368505137,0.000649074,0.404833171,0.000498878,0.007483163,1.043458765,0.0,0.609461599,0.87010095,0.0,0.000649074,0.682763289,0.000296912,0.015389945,2.290627737,0.189830091,0.156105663,0.0,0.736842105,2.794599091,0.00044522,0.81529542,4.9485e-05,0.012866192,2.247487172,0.780779889,0.000550992,0.605493622,0.000197941,0.009253761,0.02,0.000929961,1.403268946,0.000247427,0.031175772,3.283344507,0.172807078,0.459215419,0.003179634,0.549450549,3.253185006,0.38,-1.8116233,-3.805246,-3.4803903,-9.368055,222.19254,-0.1899008,-6.775461,384.94254,765.33405,211.67244,-12.645635,-2.2337205,-4.0709925,-1.8808659,-14.301894,757.7945,-1.2333338,147.40819,-2.8404086,-2.3147943,347.8638,-9.747192,-3.700186,1443.0852,-2.467658,335.37567,-14.480718,1247.4832,429.5588,-3.8862321,-14.421138,68.682304,577.8253,945.1343,715.47906,-2.0501704,-12.318097,-4.7895784,-10.918563,-10.907427,-12.987734,561.3147,516.17993,-6.040731,-14.907227,-2.1561768,-4.661488,1109.7896,-4.949068,-6.021607,-11.594116,-2.6299407,-2.726304,-2.535699,-5.5070195,200.55646,911.6016,340.25262,224.46004,2116.0747,695.6484,69.32253,1870.8907,1202.4315
mrpp_6x6#16_9.cnf,1.0,4736.0,37748.0,2085.0,22775.0,1.27146283,0.657431394,0.1,0.09154775,0.404014636,0.76572145,0.0,1.0,1.825707872,0.001856152,0.253880787,0.000959233,0.002877698,1.378902917,0.0,0.081273326,0.365883644,-0.0,0.001856152,0.660879117,0.000351262,0.004654226,3.94787765,0.282134782,0.16277675,0.0,0.782178218,3.815959457,0.000464896,0.503699295,0.000131723,0.001097695,2.685511174,0.322107574,0.001718027,0.340321789,0.000219539,0.00298573,0.02,0.003412951,0.434682676,0.000175631,0.008737651,4.780090524,0.37720715,0.29468256,0.06031746,0.888888889,3.667839128,3.56,-2.5514755,-0.520863,254.86296,-2.092746,410.72574,61.89271,-3.6760304,412.01407,49.80225,69.13563,-1.4367425,-1.5444102,80.75263,-1.6914613,-0.16481723,120.993515,131.66219,-2.1272197,-0.74334913,54.87723,237.21104,-1.6373494,-0.55906785,284.7114,225.8408,-0.4867814,-5.4413943,243.72801,215.43011,16.170656,-2.1092181,272.71082,231.08583,220.19789,-1.0857742,-2.51324,-2.4391396,254.1746,-1.7315044,-1.3569609,-4.5007277,83.40697,16.669998,-0.5684025,-2.8517687,-4.0432715,290.16446,1.1470648,-0.16441272,-1.4760836,-3.0613399,24.103802,62.43165,-1.4967468,-1.8216288,-0.5169269,202.69394,40.964573,294.32242,390.80295,160.6413,-1.7393532,525.9962,340.96332
MD5-29-5.cnf,1.0,8591.0,65322.0,6095.0,63812.0,0.409515997,0.023663261,0.12,0.09551495,0.445150337,0.449718266,0.0,1.0,1.624181506,0.000687273,0.192211491,0.000328138,0.000984413,1.145982507,0.0,0.008211622,0.22210556,0.0,0.000687273,0.678581515,0.000125368,0.001692472,3.243214076,0.021348431,0.056074093,0.0,0.416666667,0.842247502,0.000269408,0.683317155,3.1342e-05,0.000846236,3.009146367,0.397950229,0.000155774,0.414557998,6.2684e-05,0.00029775,0.04,0.001556423,0.390511277,0.000109697,0.00272676,4.853834543,0.335714871,0.235829753,0.13559322,0.601845523,3.440562807,17.0,-1.859381,-12.3407345,394.73068,-4.607691,1843.172,318.11407,-6.808391,-3.1578152,214.4214,380.10638,-12.361482,-5.498243,126.70814,-1.8133256,-22.73695,1797.8542,-2.5556002,-5.0689282,-15.345808,-4.5180297,-5.054562,-11.924173,-4.601304,3894.7292,98.32251,659.6951,-20.109097,689.7009,1298.6696,-5.807655,-24.775198,-2.403257,1409.6893,1560.5249,1499.9209,-5.0002766,-21.421816,-5.6379495,-25.139135,-17.355303,-22.081398,507.73926,1027.011,391.0744,-22.473734,-4.6418924,286.98965,1558.1715,-0.03550174,-6.671547,-29.945892,443.5182,218.22366,-11.201757,-7.628288,559.58405,2585.6519,834.92346,98.31117,2363.9128,855.24945,-9.885504,3750.1921,1038.152
008-80-12.cnf,1.0,13408.0,478488.0,12701.0,307077.0,0.055664908,0.558202014,0.6,0.041360962,0.375427191,0.589560927,0.0,1.0,2.190297792,0.000453092,0.201326111,0.000157468,0.001181009,1.444576627,0.0,0.001133266,0.038195632,0.04,0.000453092,0.440515267,3.2565e-05,0.000882515,3.726860046,0.117396328,0.068523692,0.0,0.672727273,2.81907294,7.374e-05,0.497307309,6.513e-06,0.000188878,3.280526651,0.19361919,6.3672e-05,0.418404573,1.6283e-05,0.000123747,0.26,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,-145.93613,-41.025417,-81.75679,-58.837196,2504.4792,14016.225,-207.07799,8476.84,10065.758,10299.668,-352.7316,-54.879707,-64.9225,-46.694443,-124.9386,19712.13,26677.156,-3.4815743,2501.6072,2526.6963,26976.266,-216.39136,-21.577671,331.33884,-80.179596,-69.1114,-378.41718,33440.95,-84.15381,-48.333828,-295.74664,18913.955,9540.292,3002.2485,-9.116567,-120.7843,-342.14178,6539.169,-71.52651,-144.64864,-143.21916,17047.074,-29.611511,-327.87283,-283.5977,-66.6471,-187.25372,11794.438,-188.57303,-44.90769,-218.49539,-193.18454,-20.572453,-0.114761874,-156.84435,-80.40346,8035.6284,-160.95355,6382.5166,32132.598,10718.118,9683.61,22166.107,39460.04
42bits_12.dimacs.cnf,1.0,538.0,14509.0,538.0,14509.0,0.0,0.0,0.02,0.037080433,0.328695097,0.695604536,0.0,1.0,2.582674757,0.013199345,0.295388755,0.003717472,0.037174721,2.099064377,0.0,0.006961196,0.050244676,-0.0,0.013199345,1.183407931,0.000689227,0.070852574,5.210225294,0.096719204,0.111240855,0.0,0.8125,3.139222409,0.000991949,0.59171933,6.8923e-05,0.0030326,3.294266325,0.104417947,0.002263945,0.410676746,0.000413536,0.004755669,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,-226.92003,-293.9934,-35.562405,-521.23456,17051.182,-6.2538886,-434.90076,9205.269,30543.508,6348.179,-655.0426,-67.417114,-238.87012,-175.92747,-557.65356,46705.117,7740.317,838.1179,-276.40393,-305.4162,23169.041,-425.10532,-296.81747,72302.26,1284.8411,9800.347,-774.12897,48871.594,29404.129,-168.62837,-761.9599,12962.296,22017.186,27991.941,22266.824,-102.727615,-670.76996,-201.15955,-583.0875,-506.2855,-668.32074,27806.273,27610.334,-249.93297,-675.9877,-255.08115,-190.8946,50845.473,-114.366776,-414.40512,-610.5048,-17.802464,-11.774171,-104.597244,-312.51254,7881.7437,45956.586,23863.215,18680.77,103235.984,39974.47,-66.863976,89446.21,53272.406
jgiraldezlevy.2200.9086.08.40.194.cnf,1.0,2200.0,9086.0,2137.0,9024.0,0.02948058,0.006870567,0.0,0.236812943,0.501710254,0.590534365,0.0,1.0,0.737462815,0.001422972,0.066219742,0.001403837,0.002339729,0.172049116,0.0,0.0,0.959773936,0.0,0.001422972,0.282885543,0.000332447,0.003546099,2.671578292,0.226000822,0.168529011,0.0,1.0,3.320845804,0.000688955,0.389249293,0.0,0.00177305,2.28627724,0.48714539,0.002469886,0.254205601,0.000664894,0.005873227,0.0,0.002132562,0.241582633,0.000664894,0.004986702,2.928894809,0.140703755,0.26751913,0.058558559,0.416666667,2.669154678,0.12,-0.033800066,-0.04503288,-0.050280742,-0.015643349,5.647656,2.8788779,-0.095012955,0.51678956,7.007828,0.2357788,-0.04662924,-0.024564227,-0.011667496,-0.023360092,-0.14085323,8.489047,-0.009930015,-0.017072985,-0.03447432,0.20906399,-0.01542575,-0.07776386,0.38923144,18.48015,-0.008527368,-0.006493461,-0.10065232,8.263651,4.4590373,-0.03777026,-0.0738889,4.341855,7.8265486,6.840961,9.268553,-0.012699685,-0.07758139,-0.026496463,-0.09758384,-0.10244278,-0.11815378,0.8703568,1.5882552,-0.0051814527,-0.13318649,-0.019681158,-0.008788773,3.945923,-0.01759676,-0.07119521,-0.15765516,-0.013414095,-0.018197162,-0.051917437,-0.015005016,2.1204271,6.0699377,6.583517,2.4887807,13.660291,4.953549,-0.023958355,14.77765,10.415276
