@RELATION FEATURE_VALUES-SAT11-RANDOM

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf,1.0,350.0,1491.0,341.0,1471.0,0.0264,0.0136,0.2318,0.4941,0.5866,0.0,1.0,0.6934,0.0089,0.0587,0.0088,0.0147,0.1401,0.0,0.0,0.9694,0.0089,0.261,0.0034,0.017,2.62,0.2214,0.1698,0.0,1.0,3.2404,0.0045,0.3698,0.0014,0.0102,2.2639,0.5058,0.0173,0.2554,0.0068,0.0326,0.0133,0.2236,0.0048,0.0238,2.8723,0.1109,0.2338,0.0571,0.2889,2.2713,4.0,0.0,4.0,4.0,0.0,3988.8571,0.0142,3926.0,4084.0,4084.0,3926.0,4063.0,3939.0,3975.0,21.9459,0.0503,20.9629,23.9008,23.9008,20.9629,23.4184,21.2002,21.3371,0.3854,0.5947,0.0026,1.0,0.7147,0.0787,0.5594,0.1858,0.3779,0.0841,0.6634,0.0044,0.4117,0.1561,0.028,0.1038,0.0447,0.0733,14.7335,0.2637,75.2184,0.0853,75.0,67.0,83.0,0.9795,0.2036,0.8559,0.0427,12.0266,0.2534,75.1422,0.0859,75.0,67.0,83.0,0.4003,0.3834,0.8419,0.0417,0.3343,0.6274,0.17450391,2.0965948,5.0945306,1.3697456,-0.009341798,-0.03740161,7.158287,5.6115,-0.002918152,-0.0228528,1.7669288,6.508596,1.1976452,5.877035,-0.004170595,1.2390451,4.913567,-0.02240858,3.8232002,3.072377,-0.025270835,3.7662823,3.3386216,-0.031628422,-0.0241921059787273,3.188159704208374,1.9392709732055664,3.5757336616516118,0.0146394586190581,0.4736519753932953,18.942291259765625,9.78872776031494,11.403077125549316,-0.0156011879444122,4.182461738586426,18.76523780822754,2.517284870147705,5.535155773162842,11.894051551818848,1.5814520120620728,8.133122444152832,0.900772511959076,2.939399003982544,0.3690913617610931,0.0857097879052162,2.848652601242065,6.866694927215576,7.204808712005615
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1295196126-061.UNKNOWN.cnf,1.0,250.0,1065.0,245.0,1061.0,0.0204,0.0038,0.2309,0.4825,0.5844,0.0,1.0,0.6795,0.0124,0.0623,0.0122,0.0204,0.1457,0.0,0.0,0.9689,0.0124,0.275,0.0057,0.0283,2.5958,0.2302,0.1676,0.0,0.6667,3.2874,0.0062,0.3968,0.0009,0.017,2.3006,0.5061,0.0238,0.2665,0.0104,0.0537,0.0185,0.249,0.0085,0.0405,2.954,0.1144,0.2408,0.0539,0.2576,2.3661,4.0,0.0,4.0,4.0,0.0,4090.1429,0.0086,4046.0,4162.0,4162.0,4046.0,4105.0,4065.0,4087.0,17.8444,0.0332,17.0346,18.6303,18.6303,17.0346,18.4219,17.1792,18.1321,0.3989,0.5603,0.005,0.9128,0.7143,0.0961,0.5549,0.205,0.4065,0.0855,0.6001,0.0065,0.2928,0.1533,0.0309,0.1112,0.0465,0.0785,10.1513,0.3308,54.6603,0.0996,55.0,48.0,62.0,1.04,0.2049,0.8608,0.0498,8.351,0.3077,54.7378,0.0995,55.0,48.0,62.0,0.4897,0.408,0.8481,0.0482,0.3622,0.716,0.18559302,1.4379185,1.6293211,0.63978827,-0.0376257,-0.037295405,3.9609544,2.0007439,0.06541392,-0.039379466,1.1275023,4.335294,0.67269164,4.238683,-0.021199554,0.6490545,2.3820355,-0.030460287,2.1331728,1.3685191,-0.027338246,2.3979716,1.0687754,-0.03775333,-0.0371998474001884,1.5566294193267822,0.431166797876358,2.301600694656372,-0.0382049418985843,-0.0139634115621447,13.53091812133789,6.633179187774658,7.67424201965332,-0.0325470753014087,1.4491981267929075,12.597270965576172,1.5538740158081057,2.393385648727417,7.947902679443359,0.4389966130256653,4.727654457092285,0.3810310661792755,2.4920167922973637,0.0413206294178962,0.0360762104392051,1.0458780527114868,4.848567962646484,4.910976409912109
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S313385224-076-UNKNOWN.cnf,1.0,20000.0,84000.0,19525.0,83454.0,0.0243,0.0065,0.234,0.4973,0.5864,0.0,1.0,0.7101,0.0002,0.0635,0.0002,0.0003,0.1549,0.0,0.0,0.9658,0.0002,0.2889,0.0,0.0005,2.7108,0.2287,0.1717,0.0,1.0,3.3627,0.0001,0.4015,0.0,0.0003,2.3345,0.4935,0.0003,0.2925,0.0,0.001,0.0002,0.2436,0.0001,0.0007,2.9589,0.1024,0.2421,0.0357,0.3333,2.2471,5.3036,0.0867,5.0,6.0,0.6139,8.5196,0.4218,2.0,19.0,13.0,5.0,10.0,6.0,8.0,72.0619,0.2408,40.6667,122.8,97.8,51.0,85.0,59.5833,68.0,0.3937,0.5779,0.0,1.0,0.7068,0.0872,0.5696,0.2064,0.3878,0.0927,0.6536,0.0023,0.6787,0.1751,0.0288,0.1245,0.048,0.0793,1701.4,1.5661,3413.6,0.5592,4245.0,0.0,4309.0,1.1165,1.1586,1.2065,0.6727,371.125,0.1101,4243.25,0.0089,4262.0,4165.0,4268.0,0.1109,0.2883,0.8293,0.0075,0.2357,0.2682,0.20303814,1.8748248,3.6223407,1.2293199,-0.026762241,-0.03355116,5.441948,4.005004,0.07054325,-0.028115993,1.231321,5.455452,0.8938251,5.7477612,0.026499683,0.9627734,3.628271,-0.026633708,2.7281537,2.1007729,-0.024544416,3.4181979,2.1953378,-0.032952577,-0.0276073757559061,2.5838725566864014,1.2335240840911863,2.9463322162628174,4.409563553053886e-05,0.1443206816911697,16.028928756713867,8.106597900390625,8.882513046264648,-0.0241480525583028,2.930350542068481,15.12433910369873,2.42606782913208,3.975254535675049,10.044095039367676,0.9366530179977416,6.663157939910889,0.6377419829368591,2.974838733673096,0.0969031080603599,0.0442241989076137,1.9495261907577517,5.413702487945557,6.265968322753906
SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1.0,2000.0,40000.0,2000.0,40000.0,0.0,0.0,0.05,0.3755,0.6505,0.2,1.0,0.8321,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0025,0.0991,0.0018,0.0034,3.6975,0.0798,0.0601,0.0,0.3704,3.02,0.0005,0.2306,0.0002,0.0008,2.8719,0.1888,0.0091,0.0904,0.0067,0.0119,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,17.3279,0.265,9.0,35.0,24.0,12.0,19.0,14.0,17.0,74.9631,0.1476,54.0909,105.0909,89.8,60.381,81.5294,67.3182,73.7333,0.1678,0.6817,0.0,0.6034,0.3297,0.0308,0.2397,0.0752,0.1505,0.0027,0.6516,0.0002,0.0139,0.005,0.001,0.0035,0.0015,0.0023,114.273,0.9066,379.273,0.1001,382.0,366.0,403.0,0.9164,0.2261,0.8468,0.0932,80.3294,0.1256,382.659,0.0374,382.0,365.0,402.0,0.2312,0.3698,0.8367,0.0167,0.4588,0.5487,449.1007,925.21265,5217.946,2122.078,7.613454,143.50851,6443.6436,4855.116,3.5243845,10.210182,1534.8245,2851.992,1539.0973,3074.7407,265.97363,857.61993,2951.3398,3.6846185,2034.6938,2234.392,-0.0018167584,1853.8645,2927.9775,1.7939142,16.13396644592285,2136.404541015625,1807.7186279296875,836.347900390625,66.37538146972656,306.08697509765625,6457.04150390625,5327.529296875,4101.70556640625,10.076160430908203,3288.1552734375,8321.27734375,1897.30029296875,4598.29296875,5146.8828125,659.2098388671875,5546.3388671875,1114.017578125,947.3153686523438,61.97335815429688,16.767847061157227,2980.770263671875,3075.228271484375,2454.697509765625
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1.0,550.0,2343.0,540.0,2333.0,0.0185,0.0043,0.2315,0.4971,0.5855,0.0,1.0,0.6976,0.0056,0.0647,0.0056,0.0093,0.1384,0.0,0.0,0.9721,0.0056,0.2874,0.0017,0.0124,2.7169,0.2396,0.181,0.0,1.0,3.3015,0.0027,0.4022,0.0,0.006,2.3244,0.4865,0.0111,0.2832,0.0034,0.0244,0.0084,0.2397,0.0021,0.0167,2.9519,0.1082,0.2511,0.0541,0.3333,2.2844,4.0,0.0,4.0,4.0,0.0,3834.4286,0.0194,3745.0,3933.0,3933.0,3745.0,3931.0,3752.0,3834.0,30.6014,0.0811,28.0219,34.6178,34.6178,28.0219,34.216,28.8143,29.2537,0.4157,0.568,0.0005,1.0,0.7247,0.088,0.5972,0.2174,0.4221,0.0965,0.6634,0.0058,0.3433,0.1867,0.0292,0.1283,0.0498,0.0806,15.6901,0.3629,120.778,0.0698,121.0,111.0,131.0,0.9168,0.2135,0.857,0.0532,13.128,0.2671,120.659,0.0666,121.0,110.0,131.0,0.3241,0.3699,0.8489,0.0312,0.3179,0.5884,0.11895312,1.9834673,3.7906637,1.2258447,-0.032789085,-0.040653702,4.119049,4.4149675,0.2197691,-0.033280753,1.0615864,4.0507054,0.33405638,5.144605,-0.02681718,0.57150704,3.9651752,-0.023711588,1.5629312,2.1222522,-0.024233928,2.7862923,2.4699197,-0.029564384,-0.0241537783294916,3.0200352668762207,1.6610157489776611,2.460776329040528,-0.0262081585824489,0.2203740924596786,12.965388298034668,5.881765842437744,6.470315456390381,-0.0274228360503911,3.122134208679199,11.769082069396973,2.424312114715576,5.150326251983643,8.427804946899414,1.2101993560791016,6.816174983978272,0.8075830340385437,2.665339231491089,0.1887201964855194,0.0787540599703788,2.552180767059326,3.997102975845337,5.4580912590026855
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1.0,100.0,2130.0,100.0,2130.0,0.0,0.0,0.0469,0.3728,0.6571,0.2,1.0,0.8285,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0916,0.0366,0.0592,3.3694,0.0715,0.0606,0.0,0.3265,2.739,0.0089,0.1958,0.0042,0.0131,2.6428,0.1789,0.0458,0.014,0.0437,0.0465,0.12,0.0552,0.0962,0.1427,4.0356,0.1163,0.0537,0.1002,0.1361,1.0514,2.6768,0.1747,2.0,3.0,0.6293,4299.4286,0.0143,4213.0,4424.0,4424.0,4213.0,4334.0,4258.0,4285.0,23.5681,0.0266,23.0009,24.8474,24.8474,23.0009,24.1271,23.0862,23.3584,0.1487,0.7784,0.0042,0.5539,0.3031,0.0228,0.2416,0.0612,0.1156,0.0017,0.707,0.0003,0.0091,0.003,0.0007,0.0022,0.0009,0.0014,9.1793,0.2902,20.0608,0.1664,20.0,16.0,24.0,1.5913,0.2617,0.8724,0.0818,8.3003,0.293,19.9753,0.1681,20.0,16.0,24.0,1.1963,0.4203,0.8578,0.0796,0.5636,0.7169,444.04086,574.9377,6493.3745,2649.436,3.1514258,162.02333,4830.213,6345.9873,5.383914,14.883101,1154.7598,1562.6417,810.0179,1750.7172,251.547,669.4358,3895.9197,-0.007902312,556.0493,2624.8643,-0.006529387,1057.8319,3805.5288,-0.010132414,-0.0078634331002831,2491.823486328125,2532.101806640625,503.5020751953125,-0.0088437478989362,454.8329772949219,2853.777587890625,2630.2802734375,1411.2542724609375,7.794283390045166,4263.92822265625,4935.68017578125,1991.103271484375,6456.802734375,3014.76220703125,1298.9019775390625,6116.23291015625,1335.059326171875,552.6683959960938,149.65924072265625,46.630889892578125,4299.650390625,1330.0758056640625,1422.7027587890625
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1.0,550.0,2343.0,535.0,2329.0,0.028,0.006,0.2297,0.5008,0.5903,0.0,1.0,0.7524,0.0057,0.0737,0.0056,0.0093,0.1832,0.0,0.0,0.9592,0.0057,0.2882,0.0021,0.0146,2.7008,0.2181,0.1603,0.0,0.7647,3.3489,0.0027,0.3834,0.0004,0.0064,2.2892,0.4865,0.0113,0.2838,0.0043,0.0279,0.0086,0.2396,0.0034,0.018,2.9558,0.1057,0.237,0.0487,0.25,2.2573,4.0037,0.0153,4.0,5.0,0.0247,3851.5714,0.0287,3676.0,4054.0,4054.0,3676.0,3945.0,3790.0,3829.0,30.303,0.0735,27.325,34.6534,34.6534,27.325,32.2778,29.1189,29.5715,0.3786,0.5868,0.0029,0.9226,0.6905,0.0779,0.5419,0.1992,0.3621,0.0857,0.6852,0.0016,0.3368,0.168,0.0236,0.1161,0.0397,0.0722,21.4891,0.2294,117.552,0.0683,117.0,107.0,128.0,0.9256,0.1984,0.8564,0.0333,17.4909,0.2135,117.501,0.0675,117.0,107.0,128.0,0.3215,0.3622,0.8426,0.0328,0.3122,0.5172,0.30150864,2.5926707,6.634505,2.5854774,-0.03428559,0.05870599,9.019497,7.4869456,-0.011908472,-0.0022410036,1.7906249,10.155534,2.017067,8.176306,0.09942222,1.65604,5.8174286,-0.027923817,5.013356,3.3251913,-0.01778427,5.1883225,4.251123,-0.030314479,-0.0278022401034832,4.439238548278809,2.1479198932647705,3.5912771224975586,0.1282784640789032,0.2415281236171722,22.178171157836918,11.747334480285645,13.254776000976562,-0.0275808200240135,5.512524127960205,22.5190486907959,3.6165480613708496,6.589347839355469,14.560585975646973,1.3443559408187866,10.167295455932615,1.593004822731018,3.646596193313599,0.0621460676193237,0.2589490115642547,3.484424829483032,7.946304798126221,8.576411247253418
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1.0,700.0,2982.0,681.0,2964.0,0.0279,0.0061,0.2298,0.4981,0.5825,0.0,1.0,0.7097,0.0045,0.0669,0.0044,0.0073,0.1654,0.0,0.0,0.9632,0.0045,0.2913,0.0017,0.0101,2.7091,0.225,0.1694,0.0,1.0,3.3354,0.0022,0.3915,0.0,0.0061,2.3304,0.502,0.0089,0.2898,0.0034,0.0199,0.0068,0.2502,0.0024,0.0152,2.9997,0.1044,0.2436,0.0483,0.2667,2.2807,4.0,0.0,4.0,4.0,0.0,3690.5714,0.0346,3543.0,3924.0,3924.0,3543.0,3836.0,3586.0,3650.0,35.7248,0.0717,32.6463,39.6789,39.6789,32.6463,39.5295,34.0771,34.6768,0.4052,0.5532,0.0044,1.0,0.7087,0.0967,0.588,0.224,0.4014,0.0874,0.6563,0.0032,0.4751,0.1634,0.0259,0.1209,0.0431,0.074,22.0317,0.27,151.49,0.0616,151.0,140.0,163.0,0.8671,0.2059,0.8495,0.0318,17.5043,0.2458,150.671,0.0597,150.0,139.0,163.0,0.2802,0.3742,0.8383,0.0298,0.3054,0.5215,0.22753355,2.3584943,2.8278134,1.143329,-0.026432082,-0.045164444,5.860525,3.3913338,0.037269693,-0.026995428,1.5752455,6.941868,1.2123682,6.5222077,0.02358556,1.1477487,3.275039,-0.024786979,3.377848,1.9315602,-0.023020625,4.222075,1.7715435,-0.03029415,-0.0281530674546957,2.2373311519622803,0.7668197154998779,3.4922332763671875,0.0668282061815261,0.0127700166776776,18.985973358154297,9.441760063171388,10.582117080688477,-0.0245962049812078,2.774308919906616,17.9751033782959,2.6547467708587646,3.068894863128662,11.823548316955566,0.790934145450592,6.840505599975586,0.335124522447586,3.428635597229004,-0.0020395554602146,0.0354375503957271,1.3550866842269895,6.181427478790283,7.3510355949401855
SAT11/random/medium/unif-k7-r89-v60-c5340-S1720200795-004.UNKNOWN.cnf,1.0,60.0,5340.0,60.0,5340.0,0.0,0.0,0.0112,0.3096,0.6814,0.1429,1.0,0.9943,0.1167,0.0,0.1167,0.1167,0.0,0.0,0.0,0.0,0.1167,0.04,0.1084,0.1266,3.7216,0.0337,0.0229,0.0016,0.1019,2.0594,0.0071,0.1316,0.0047,0.0094,2.6775,0.0605,0.011,0.0,0.011,0.011,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4513.8,0.0117,4466.0,4604.0,4604.0,4466.0,4544.0,4471.0,4484.0,22.7185,0.009,22.4522,23.0478,23.0478,22.4522,22.8019,22.571,22.7194,0.0679,0.659,0.0045,0.1978,0.1288,0.0137,0.0956,0.0401,0.063,0.0001,0.3717,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,7.8269,0.2797,10.5036,0.2195,10.0,8.0,14.0,2.097,0.3206,0.8857,0.106,7.4108,0.2795,10.4695,0.2232,10.0,8.0,13.0,1.8664,0.4224,0.8723,0.1109,0.6907,0.7658,605111.7,194214.03,2846043.8,1391945.6,2169.9287,6874.495,2502591.8,2658293.8,-0.0054922183,4696.833,404062.53,493554.56,367563.03,1158165.8,166577.53,146723.75,1620898.0,-0.0047187414,239159.03,721213.1,-0.0031217942,197937.84,1314990.6,9027.878,-0.0052790660411119,1099015.75,1004500.5625,289619.59375,16583.0390625,95386.3046875,1369058.25,1843371.875,677975.5625,2221.225830078125,1851958.625,2555456.5,348988.28125,2665513.75,1394043.25,674721.625,2298915.0,505781.1875,703211.4375,377132.625,19880.486328125,2079496.75,676855.875,491218.96875
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1.0,40000.0,168000.0,38972.0,166834.0,0.0264,0.007,0.2336,0.4959,0.5881,0.0,1.0,0.7136,0.0001,0.0632,0.0001,0.0001,0.1586,0.0,0.0,0.964,0.0001,0.2898,0.0,0.0003,2.7173,0.2284,0.1715,0.0,1.0,3.3654,0.0,0.3988,0.0,0.0001,2.3295,0.4931,0.0002,0.2931,0.0,0.0005,0.0001,0.244,0.0,0.0003,2.9657,0.102,0.2438,0.0385,0.4,2.2475,5.9459,0.038,5.0,6.0,0.2103,3.7416,0.6565,1.0,14.0,7.0,1.0,5.0,2.0,3.0,102.9991,0.4798,3.0,380.0,159.3333,58.3333,122.0,75.25,94.0,0.3941,0.5793,0.0,1.0,0.7073,0.0887,0.5708,0.2047,0.3865,0.0931,0.6566,0.0011,0.9496,0.1769,0.0284,0.1254,0.0476,0.0796,1450.0,0.0,8467.0,0.0,8467.0,8467.0,8467.0,0.8844,0.0,0.8613,0.0,1521.5,0.7648,8533.0,0.0034,8532.0,8500.0,8542.0,0.5372,1.2719,0.8698,0.0652,0.2273,0.2572,0.17632307,1.8587385,3.1418688,1.034236,-0.028228205,-0.04221399,4.9260297,3.5941517,0.073434986,-0.029347079,1.1302783,5.2987084,0.7749264,5.6940827,-0.0026669977,0.93798906,3.3808167,-0.027142722,2.551614,1.8838828,-0.023630964,3.2659016,1.9615983,-0.03228266,-0.028881860896945,2.42036771774292,1.1619837284088137,2.996992588043213,0.0014445043634623,0.145721361041069,15.850210189819336,7.776627063751221,8.662041664123535,-0.0264500267803668,2.5917208194732666,14.64089298248291,2.235761404037476,3.718444585800171,9.795676231384276,0.9047580361366272,6.256722927093506,0.5685002207756042,2.946367025375366,0.1177582219243049,0.0429456681013107,1.8380552530288696,5.265467166900635,6.2081618309021
