@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC

@DATA
instances/Sat_Data/GI/iso_m2D_m784.AB00.cnf,1,21.3,4.65,0.05,0.0,2.04,69.53,24.75,24.51,2.33
instances/Sat_Data/GI/iso_b09_s20.AB20.cnf,1,0.0,0.01,0.0,0.0,0.02,0.16,2.05,2.04,2.0
instances/Sat_Data/GI/iso_m4Dr6_s16.AB11.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_m200.AB07.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.44,0.01
instances/Sat_Data/GI/iso_m4Dr6_m625.AB21.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_s100.AB07.cnf,1,0.85,0.19,0.01,0.0,1.6,4.18,2.89,2.88,2.07
instances/Sat_Data/GI/chh2-2.cnf,1,0.09,0.02,0.0,0.0,0.22,1.71,2.11,2.14,2.0
instances/Sat_Data/GI/crafted_n16_d3_c2_num17.cnf,1,0.04,0.01,0.0,0.0,0.31,1.07,2.09,2.12,2.0
instances/Sat_Data/GI/crafted_n13_d4_c2_num2.cnf,1,0.04,0.01,0.0,0.0,1.07,0.8,2.07,2.12,2.0
instances/Sat_Data/GI/crafted_n12_d6_c2_num17.cnf,1,1.62,0.35,0.01,0.0,2.0,6.43,3.73,3.69,2.0
instances/Sat_Data/GI/crafted_n12_d5_c3_num22.cnf,1,0.64,0.15,0.0,0.0,2.02,4.11,2.69,2.68,2.02
instances/Sat_Data/GI/crafted_n16_d3_c2_num16.cnf,1,0.04,0.01,0.0,0.0,0.27,1.89,2.07,2.14,2.0
instances/Sat_Data/GI/crafted_n11_d4_c4_num23.cnf,1,0.17,0.04,0.0,0.0,2.0,1.96,2.19,2.21,2.0
instances/Sat_Data/GI/crafted_n16_d3_c3_num14.cnf,1,0.09,0.04,0.0,0.0,0.78,2.36,2.12,2.16,2.0
instances/Sat_Data/GI/crafted_n10_d6_c4_num2.cnf,1,5.13,1.14,0.02,0.0,2.01,16.95,7.6,7.53,2.27
instances/Sat_Data/GI/crafted_n14_d4_c2_num27.cnf,1,0.05,0.01,0.0,0.0,1.44,1.46,2.08,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d3_c4_num16.cnf,1,0.16,0.03,0.0,0.0,0.65,2.48,2.18,2.18,2.0
instances/Sat_Data/GI/crafted_n11_d6_c2_num18.cnf,1,1.37,0.3,0.0,0.0,2.01,5.46,3.46,3.43,2.01
instances/Sat_Data/GI/crafted_n11_d4_c4_num13.cnf,1,0.16,0.04,0.0,0.0,2.01,2.13,2.2,2.21,2.0
instances/Sat_Data/GI/crafted_n12_d5_c4_num20.cnf,1,1.23,0.27,0.01,0.0,2.0,5.83,3.28,3.31,2.02
instances/Sat_Data/GI/crafted_n12_d4_c4_num17.cnf,1,0.2,0.06,0.0,0.0,2.0,2.65,2.24,2.23,2.0
instances/Sat_Data/GI/crafted_n13_d4_c4_num29.cnf,1,0.21,0.05,0.0,0.0,2.0,2.66,2.24,2.23,2.01
instances/Sat_Data/GI/crafted_n11_d6_c3_num15.cnf,1,3.25,0.73,0.01,0.0,2.02,10.74,5.53,5.5,2.02
instances/Sat_Data/GI/crafted_n16_d3_c2_num29.cnf,1,0.04,0.01,0.0,0.0,0.19,1.3,2.07,2.13,2.0
instances/Sat_Data/GI/crafted_n12_d4_c2_num29.cnf,1,0.04,0.01,0.0,0.0,2.0,2.14,2.08,2.13,2.0
instances/Sat_Data/GI/crafted_n14_d3_c4_num11.cnf,1,0.16,0.04,0.0,0.0,0.72,2.44,2.18,2.21,2.0
instances/Sat_Data/GI/crafted_n12_d5_c3_num28.cnf,1,0.66,0.14,0.0,0.0,2.0,4.15,2.71,2.69,2.01
instances/Sat_Data/GI/crafted_n14_d3_c2_num2.cnf,1,0.04,0.01,0.0,0.0,0.2,2.13,2.07,2.12,2.0
instances/Sat_Data/GI/crafted_n18_d3_c3_num14.cnf,1,0.12,0.03,0.0,0.0,0.65,2.36,2.14,2.15,2.0
instances/Sat_Data/GI/crafted_n11_d4_c2_num30.cnf,1,0.03,0.01,0.0,0.0,1.99,0.92,2.07,2.12,2.0
instances/Sat_Data/GI/crafted_n12_d3_c4_num7.cnf,1,0.16,0.03,0.0,0.0,0.7,2.5,2.16,2.19,2.0
instances/Sat_Data/GI/crafted_n14_d4_c4_num21.cnf,1,0.21,0.05,0.01,0.0,2.0,2.42,2.24,2.23,2.0
instances/Sat_Data/GI/crafted_n11_d6_c4_num16.cnf,1,6.06,1.33,0.01,0.0,2.02,19.93,8.47,8.37,2.14
instances/Sat_Data/GI/crafted_n18_d3_c2_num13.cnf,1,0.05,0.01,0.0,0.0,0.26,2.19,2.08,2.13,2.0
instances/Sat_Data/GI/crafted_n12_d3_c2_num28.cnf,1,0.03,0.01,0.0,0.0,0.19,0.86,2.06,2.1,2.0
instances/Sat_Data/GI/crafted_n14_d4_c2_num6.cnf,1,0.05,0.01,0.0,0.0,1.2,1.1,2.08,2.12,2.0
instances/Sat_Data/GI/crafted_n14_d3_c2_num19.cnf,1,0.04,0.01,0.0,0.0,0.25,2.13,2.06,2.12,2.0
instances/Sat_Data/GI/crafted_n14_d3_c4_num14.cnf,1,0.16,0.04,0.0,0.0,0.74,2.19,2.19,2.18,2.01
instances/Sat_Data/GI/crafted_n12_d5_c4_num4.cnf,1,1.23,0.28,0.0,0.0,2.0,5.96,3.35,3.3,2.05
instances/Sat_Data/GI/crafted_n14_d3_c4_num6.cnf,1,0.15,0.03,0.0,0.0,0.97,2.3,2.19,2.2,2.0
instances/Sat_Data/GI/crafted_n18_d3_c4_num26.cnf,1,0.22,0.04,0.0,0.0,1.45,2.72,2.23,2.25,2.0
instances/Sat_Data/GI/crafted_n13_d4_c3_num22.cnf,1,0.1,0.04,0.0,0.0,2.0,1.24,2.14,2.17,2.0
instances/Sat_Data/GI/crafted_n12_d5_c3_num17.cnf,1,0.65,0.15,0.0,0.0,2.01,4.13,2.69,2.68,2.0
instances/Sat_Data/GI/crafted_n12_d4_c2_num14.cnf,1,0.04,0.01,0.0,0.0,1.99,1.81,2.07,2.12,2.0
instances/Sat_Data/GI/crafted_n12_d6_c2_num22.cnf,1,1.64,0.42,0.0,0.0,2.02,6.76,3.77,3.73,2.02
instances/Sat_Data/GI/crafted_n13_d4_c2_num16.cnf,1,0.04,0.01,0.0,0.0,1.95,1.13,2.07,2.1,2.0
instances/Sat_Data/GI/iso_b03m_s20.AB06.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4Dr6_m256.AB21.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m2D_s64.AB05.cnf,1,0.0,0.0,0.0,0.0,0.0,0.19,2.11,2.18,2.0
instances/Sat_Data/GI/iso_b03m_s40.AB20.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_s20.AB09.cnf,1,0.0,0.0,0.0,0.0,0.01,0.06,2.04,2.08,2.0
instances/Sat_Data/GI/iso_m4D_m256.AB12.cnf,1,0.03,0.01,0.0,0.0,0.06,0.66,2.06,2.14,2.0
instances/Sat_Data/GI/iso_m4D_s16.AB11.cnf,1,0.0,0.0,0.0,0.0,0.0,0.02,2.07,2.09,2.0
instances/Sat_Data/GI/iso_b09_s80.AB09.cnf,1,0.98,0.23,0.0,0.0,2.01,4.96,3.08,3.06,2.03
instances/Sat_Data/GI/iso_m4Dr6_s16.AB05.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4Dr6_m625.AB03.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4D_m256.AB02.cnf,1,0.03,0.01,0.0,0.0,0.07,0.52,2.06,2.11,2.0
instances/Sat_Data/GI/iso_m2D_s64.AB10.cnf,1,0.0,0.0,0.0,0.0,0.0,0.09,2.08,2.18,2.0
instances/Sat_Data/GI/iso_m4Dr6_m625.AB01.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m2D_m400.AB09.cnf,1,0.47,0.11,0.0,0.0,1.04,3.28,2.51,2.51,2.01
instances/Sat_Data/GI/iso_b03m_m1000.AB09.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.38,0.29
instances/Sat_Data/GI/iso_b03m_s20.AB05.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.01
instances/Sat_Data/GI/iso_m4Dr6_s81.AB00.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_s100.AB00.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_s60.AB22.cnf,1,0.17,0.05,0.0,0.0,0.34,2.44,2.19,2.21,2.0
instances/Sat_Data/GI/iso_b03m_s100.AB21.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB15.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m2D_m576.AB17.cnf,1,4.13,0.91,0.01,0.0,2.01,13.66,6.38,6.33,3.24
instances/Sat_Data/GI/iso_m4D_m625.AB01.cnf,1,0.41,0.09,0.01,0.0,0.8,3.18,2.48,2.44,2.01
instances/Sat_Data/GI/iso_b03_s100.AB11.cnf,1,0.87,0.2,0.01,0.0,2.0,4.47,2.92,2.9,2.06
instances/Sat_Data/GI/iso_m2D_m784.AB23.cnf,1,21.97,4.73,0.05,0.0,2.03,69.91,24.84,24.77,2.8
instances/Sat_Data/GI/iso_b09_m200.AB01.cnf,1,18.22,4.0,0.04,0.0,2.02,58.42,21.3,21.05,2.39
instances/Sat_Data/GI/iso_b03_s60.AB02.cnf,1,0.17,0.05,0.0,0.0,0.35,1.97,2.2,2.2,2.0
instances/Sat_Data/GI/iso_m2D_s36.AB15.cnf,1,0.0,0.0,0.0,0.0,0.0,0.01,2.12,2.18,2.0
instances/Sat_Data/GI/iso_b03m_s100.AB08.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.24,0.01
instances/Sat_Data/GI/crafted_n14_d3_c3_num2.cnf,1,0.08,0.02,0.0,0.0,0.39,1.88,2.11,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d6_c2_num14.cnf,1,1.65,0.36,0.01,0.0,2.0,6.7,3.75,3.71,2.01
instances/Sat_Data/GI/crafted_n12_d6_c3_num5.cnf,1,4.11,0.9,0.01,0.0,2.0,13.27,6.32,6.27,2.11
instances/Sat_Data/GI/crafted_n16_d3_c3_num12.cnf,1,0.1,0.02,0.0,0.0,0.7,2.37,2.13,2.15,2.0
instances/Sat_Data/GI/crafted_n11_d6_c2_num12.cnf,1,1.39,0.32,0.0,0.0,2.0,5.68,3.46,3.48,2.03
instances/Sat_Data/GI/crafted_n18_d3_c4_num17.cnf,1,0.22,0.05,0.0,0.0,1.01,2.66,2.24,2.24,2.0
instances/Sat_Data/GI/crafted_n12_d5_c4_num2.cnf,1,1.25,0.29,0.01,0.0,2.0,6.07,3.33,3.33,2.0
instances/Sat_Data/GI/crafted_n12_d4_c3_num12.cnf,1,0.1,0.04,0.0,0.0,2.0,2.37,2.14,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d3_c2_num22.cnf,1,0.03,0.01,0.0,0.0,0.19,0.73,2.06,2.08,2.0
instances/Sat_Data/GI/crafted_n11_d6_c3_num19.cnf,1,3.33,0.74,0.0,0.0,2.02,10.85,5.56,5.5,2.07
instances/Sat_Data/GI/crafted_n14_d3_c4_num2.cnf,1,0.17,0.03,0.0,0.0,0.91,2.53,2.19,2.2,2.0
instances/Sat_Data/GI/crafted_n12_d6_c4_num10.cnf,1,7.6,1.81,0.02,0.0,2.01,24.98,10.13,9.93,2.33
instances/Sat_Data/GI/crafted_n12_d6_c2_num18.cnf,1,1.65,0.4,0.0,0.0,2.02,6.77,3.74,3.73,2.0
instances/Sat_Data/GI/crafted_n11_d6_c4_num25.cnf,1,6.14,1.33,0.01,0.0,2.0,19.9,8.48,8.34,2.17
instances/Sat_Data/GI/crafted_n14_d4_c3_num25.cnf,1,0.11,0.04,0.0,0.0,2.0,1.68,2.13,2.15,2.0
instances/Sat_Data/GI/crafted_n11_d6_c2_num16.cnf,1,1.39,0.31,0.0,0.0,2.01,5.74,3.47,3.47,2.01
instances/Sat_Data/GI/crafted_n12_d5_c2_num4.cnf,1,0.26,0.06,0.01,0.0,2.0,2.8,2.28,2.3,2.0
instances/Sat_Data/GI/crafted_n16_d3_c2_num14.cnf,1,0.04,0.01,0.0,0.0,0.26,2.15,2.07,2.12,2.0
instances/Sat_Data/GI/crafted_n12_d6_c3_num13.cnf,1,4.11,0.9,0.01,0.0,2.0,13.38,6.33,6.6,2.11
instances/Sat_Data/GI/crafted_n10_d6_c2_num3.cnf,1,1.37,0.29,0.01,0.0,2.0,5.63,3.45,3.43,2.02
instances/Sat_Data/GI/crafted_n12_d4_c4_num22.cnf,1,0.21,0.05,0.0,0.0,2.0,2.69,2.22,2.23,2.0
instances/Sat_Data/GI/crafted_n12_d6_c4_num11.cnf,1,7.75,1.69,0.02,0.0,2.02,25.01,10.05,10.04,2.3
instances/Sat_Data/GI/crafted_n12_d4_c2_num10.cnf,1,0.04,0.01,0.0,0.0,0.87,2.14,2.08,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d4_c4_num1.cnf,1,0.22,0.04,0.0,0.0,1.99,2.33,2.23,2.23,2.01
instances/Sat_Data/GI/crafted_n12_d3_c2_num25.cnf,1,0.03,0.01,0.0,0.0,0.2,0.66,2.06,2.07,2.0
instances/Sat_Data/GI/crafted_n11_d4_c2_num7.cnf,1,0.03,0.01,0.0,0.0,1.59,2.12,2.07,2.09,2.0
instances/Sat_Data/GI/crafted_n11_d6_c2_num15.cnf,1,1.4,0.31,0.0,0.0,2.01,5.77,3.48,3.46,2.0
instances/Sat_Data/GI/crafted_n12_d5_c4_num17.cnf,1,1.26,0.29,0.01,0.0,2.0,6.16,3.34,3.31,2.05
instances/Sat_Data/GI/crafted_n14_d3_c2_num4.cnf,1,0.04,0.01,0.0,0.0,0.26,1.53,2.07,2.1,2.0
instances/Sat_Data/GI/crafted_n14_d4_c2_num11.cnf,1,0.05,0.01,0.0,0.0,2.0,2.16,2.08,2.12,2.0
instances/Sat_Data/GI/crafted_n14_d4_c3_num28.cnf,1,0.11,0.04,0.0,0.0,2.0,2.39,2.14,2.15,2.0
instances/Sat_Data/GI/crafted_n12_d3_c3_num13.cnf,1,0.08,0.02,0.0,0.0,0.63,1.29,2.1,2.13,2.0
instances/Sat_Data/GI/crafted_n14_d3_c2_num1.cnf,1,0.04,0.01,0.0,0.0,0.18,2.13,2.07,2.11,2.0
instances/Sat_Data/GI/iso_b09_s100.AB07.cnf,1,2.01,0.48,0.0,0.0,2.0,8.43,4.19,4.11,2.05
instances/Sat_Data/GI/iso_m2D_s81.AB06.cnf,1,0.0,0.0,0.0,0.0,0.0,0.19,2.09,2.22,2.0
instances/Sat_Data/GI/iso_b03_s60.AB00.cnf,1,0.17,0.05,0.0,0.0,0.34,2.48,2.2,2.19,2.02
instances/Sat_Data/GI/iso_b09_s100.AB14.cnf,1,2.03,0.47,0.0,0.0,2.01,8.41,4.18,4.18,2.1
instances/Sat_Data/GI/iso_m4D_s16.AB22.cnf,1,0.0,0.0,0.0,0.0,0.0,0.02,2.07,2.1,2.0
instances/Sat_Data/GI/iso_m4Dr6_s81.AB20.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_s40.AB09.cnf,1,0.04,0.01,0.0,0.0,0.1,0.61,2.07,2.11,2.0
instances/Sat_Data/GI/iso_m4D_m625.AB06.cnf,1,0.42,0.1,0.0,0.0,0.83,3.2,2.45,2.45,2.15
instances/Sat_Data/GI/iso_b03_s60.AB15.cnf,1,0.18,0.04,0.0,0.0,0.34,2.25,2.2,2.2,2.0
instances/Sat_Data/GI/iso_b03_s20.AB10.cnf,1,0.0,0.0,0.0,0.0,0.01,0.16,2.05,2.08,2.0
instances/Sat_Data/GI/iso_b03m_m800.AB09.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.81,0.11
instances/Sat_Data/GI/iso_b03_m200.AB21.cnf,1,7.78,1.68,0.01,0.0,2.01,25.38,10.03,10.12,2.43
instances/Sat_Data/GI/iso_b09_m200.AB14.cnf,1,18.31,3.99,0.04,0.0,2.01,58.58,21.36,21.16,2.62
instances/Sat_Data/GI/iso_b03m_s40.AB15.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03_s20.AB18.cnf,1,0.0,0.0,0.0,0.0,0.01,0.1,2.06,2.07,2.0
instances/Sat_Data/GI/iso_b03m_m1000.AB01.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2.32,0.14
instances/Sat_Data/GI/iso_b03m_s60.AB22.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.01
instances/Sat_Data/GI/iso_m2D_m576.AB10.cnf,1,4.19,0.93,0.01,0.0,2.01,13.71,6.38,6.33,2.35
instances/Sat_Data/GI/iso_b03m_m600.AB00.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.35,0.02
instances/Sat_Data/GI/iso_m4Dr6_s16.AB12.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_s20.AB13.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b09_s20.AB15.cnf,1,0.0,0.01,0.0,0.0,0.03,0.18,2.05,2.06,2.0
instances/Sat_Data/GI/iso_m2D_s81.AB01.cnf,1,0.0,0.0,0.0,0.0,0.0,0.04,2.07,2.22,2.0
instances/Sat_Data/GI/iso_b03m_m400.AB09.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.88,0.02
instances/Sat_Data/GI/iso_m2D_m196.AB17.cnf,1,0.01,0.0,0.0,0.0,0.02,0.17,2.08,2.19,2.0
instances/Sat_Data/GI/chh2-1.cnf,1,0.01,0.0,0.0,0.0,0.02,0.21,2.06,2.1,2.0
instances/Sat_Data/GI/crafted_n14_d3_c4_num7.cnf,1,0.16,0.04,0.0,0.0,0.81,2.15,2.18,2.2,2.01
instances/Sat_Data/GI/crafted_n14_d4_c2_num20.cnf,1,0.05,0.01,0.0,0.0,1.31,1.17,2.08,2.13,2.0
instances/Sat_Data/GI/crafted_n18_d3_c3_num17.cnf,1,0.12,0.03,0.0,0.0,0.7,2.36,2.17,2.18,2.0
instances/Sat_Data/GI/crafted_n16_d3_c3_num16.cnf,1,0.1,0.02,0.0,0.0,0.59,2.3,2.13,2.17,2.0
instances/Sat_Data/GI/crafted_n14_d4_c4_num27.cnf,1,0.22,0.05,0.0,0.0,2.0,2.71,2.24,2.25,2.01
instances/Sat_Data/GI/crafted_n11_d4_c4_num24.cnf,1,0.17,0.04,0.0,0.0,1.99,2.49,2.2,2.21,2.0
instances/Sat_Data/GI/crafted_n12_d6_c4_num21.cnf,1,7.58,1.71,0.01,0.0,2.01,24.65,10.13,9.91,2.02
instances/Sat_Data/GI/crafted_n14_d3_c2_num18.cnf,1,0.04,0.01,0.0,0.0,0.2,2.13,2.07,2.11,2.0
instances/Sat_Data/GI/crafted_n11_d6_c2_num17.cnf,1,1.41,0.31,0.0,0.0,2.01,5.69,3.47,3.45,2.02
instances/Sat_Data/GI/crafted_n12_d3_c4_num13.cnf,1,0.15,0.05,0.0,0.0,1.4,2.35,2.17,2.18,2.0
instances/Sat_Data/GI/crafted_n12_d3_c3_num18.cnf,1,0.07,0.03,0.0,0.0,0.49,1.35,2.1,2.13,2.0
instances/Sat_Data/GI/crafted_n10_d6_c4_num12.cnf,1,5.35,1.19,0.01,0.0,2.02,17.33,7.7,7.55,2.12
instances/Sat_Data/GI/crafted_n12_d5_c4_num8.cnf,1,1.26,0.28,0.01,0.0,2.0,6.1,3.34,3.3,2.06
instances/Sat_Data/GI/crafted_n12_d4_c2_num19.cnf,1,0.04,0.01,0.0,0.0,1.39,1.34,2.07,2.1,2.0
instances/Sat_Data/GI/crafted_n12_d6_c3_num11.cnf,1,4.1,0.9,0.01,0.0,2.0,13.35,6.37,6.27,2.07
instances/Sat_Data/GI/crafted_n12_d5_c4_num6.cnf,1,1.27,0.29,0.0,0.0,2.0,6.15,3.33,3.33,2.03
instances/Sat_Data/GI/crafted_n13_d4_c3_num17.cnf,1,0.11,0.03,0.0,0.0,1.99,1.24,2.14,2.14,2.0
instances/Sat_Data/GI/crafted_n12_d3_c2_num20.cnf,1,0.03,0.01,0.0,0.0,0.19,1.97,2.04,2.1,2.0
instances/Sat_Data/GI/crafted_n16_d3_c4_num6.cnf,1,0.2,0.06,0.0,0.0,1.36,2.65,2.22,2.25,2.0
instances/Sat_Data/GI/crafted_n12_d5_c3_num14.cnf,1,0.66,0.17,0.0,0.0,2.0,3.83,2.71,2.7,2.01
instances/Sat_Data/GI/crafted_n12_d3_c3_num24.cnf,1,0.07,0.03,0.0,0.0,0.52,1.78,2.1,2.13,2.0
instances/Sat_Data/GI/crafted_n12_d6_c4_num16.cnf,1,7.63,1.67,0.01,0.0,2.02,24.82,10.05,9.97,2.25
instances/Sat_Data/GI/crafted_n11_d6_c2_num7.cnf,1,1.4,0.31,0.0,0.0,2.01,5.74,3.46,3.47,2.0
instances/Sat_Data/GI/crafted_n12_d5_c3_num9.cnf,1,0.66,0.17,0.0,0.0,2.0,3.83,2.71,2.7,2.01
instances/Sat_Data/GI/crafted_n13_d4_c3_num7.cnf,1,0.1,0.03,0.0,0.0,1.63,2.32,2.14,2.14,2.0
instances/Sat_Data/GI/crafted_n16_d3_c4_num14.cnf,1,0.21,0.05,0.0,0.0,1.23,2.63,2.23,2.24,2.0
instances/Sat_Data/GI/crafted_n12_d6_c3_num15.cnf,1,4.12,0.9,0.01,0.0,2.01,13.41,6.33,6.29,2.04
instances/Sat_Data/GI/crafted_n12_d3_c3_num8.cnf,1,0.08,0.02,0.0,0.0,0.44,2.28,2.1,2.13,2.0
instances/Sat_Data/GI/crafted_n18_d3_c2_num24.cnf,1,0.05,0.01,0.0,0.0,0.24,2.17,2.08,2.14,2.0
instances/Sat_Data/GI/crafted_n13_d4_c2_num25.cnf,1,0.04,0.01,0.0,0.0,1.11,2.14,2.07,2.11,2.0
instances/Sat_Data/GI/iso_b03_s80.AB04.cnf,1,0.43,0.1,0.0,0.0,1.01,3.32,2.49,2.45,2.04
instances/Sat_Data/GI/iso_m2D_m400.AB12.cnf,1,0.48,0.11,0.0,0.0,1.15,3.29,2.49,2.52,2.05
instances/Sat_Data/GI/iso_b09_s100.AB00.cnf,1,2.02,0.47,0.01,0.0,2.0,8.37,4.17,4.12,2.23
instances/Sat_Data/GI/iso_b09_s20.AB11.cnf,1,0.0,0.0,0.0,0.0,0.03,0.17,2.05,2.06,2.0
instances/Sat_Data/GI/iso_m2D_m784.AB20.cnf,1,21.99,4.7,0.05,0.0,2.04,69.85,24.51,24.2,2.83
instances/Sat_Data/GI/iso_m2D_m400.AB21.cnf,1,0.48,0.11,0.0,0.0,0.91,3.43,2.5,2.51,2.02
instances/Sat_Data/GI/iso_b03m_m1000.AB02.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.3,0.16
instances/Sat_Data/GI/iso_b03_m200.AB03.cnf,1,7.44,1.6,0.01,0.0,2.02,24.29,10.15,9.95,2.53
instances/Sat_Data/GI/iso_b09_s40.AB22.cnf,1,0.09,0.03,0.0,0.0,0.22,1.24,2.12,2.12,2.01
instances/Sat_Data/GI/iso_b09_s20.AB23.cnf,1,0.0,0.01,0.0,0.0,0.02,0.15,2.05,2.07,2.0
instances/Sat_Data/GI/iso_b03m_s80.AB03.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.21,0.05
instances/Sat_Data/GI/iso_m2D_s64.AB00.cnf,1,0.0,0.0,0.0,0.0,0.0,0.1,2.11,2.21,2.0
instances/Sat_Data/GI/iso_b09_m200.AB00.cnf,1,17.89,4.06,0.04,0.0,2.03,58.44,21.35,21.15,2.09
instances/Sat_Data/GI/iso_m4D_m256.AB08.cnf,1,0.03,0.01,0.0,0.0,0.07,0.67,2.07,2.1,2.0
instances/Sat_Data/GI/iso_b09_s20.AB10.cnf,1,0.0,0.01,0.0,0.0,0.01,0.16,2.04,2.05,2.0
instances/Sat_Data/GI/iso_m2D_s64.AB09.cnf,1,0.0,0.0,0.0,0.0,0.0,0.02,2.1,2.18,2.0
instances/Sat_Data/GI/iso_b09_s80.AB14.cnf,1,0.97,0.23,0.0,0.0,1.95,4.72,3.04,3.04,2.03
instances/Sat_Data/GI/iso_b03m_m400.AB06.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.88,0.04
instances/Sat_Data/GI/iso_m4D_m1296.AB21.cnf,1,6.62,1.49,0.01,0.0,2.03,22.1,9.11,9.04,2.38
instances/Sat_Data/GI/iso_m4Dr6_m1296.AB17.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_b03m_m800.AB17.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.79,0.02
instances/Sat_Data/GI/iso_m2D_s36.AB05.cnf,1,0.0,0.0,0.0,0.0,0.0,0.02,2.11,2.19,2.0
instances/Sat_Data/GI/iso_b09_s40.AB05.cnf,1,0.09,0.03,0.0,0.0,0.22,2.3,2.12,2.13,2.02
instances/Sat_Data/GI/iso_b03_s40.AB07.cnf,1,0.04,0.01,0.0,0.0,0.11,0.5,2.07,2.09,2.0
instances/Sat_Data/GI/iso_b03_s80.AB06.cnf,1,0.42,0.11,0.0,0.0,0.89,3.12,2.46,2.45,2.03
instances/Sat_Data/GI/iso_b03m_m800.AB22.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,2.17,1.79,0.03
instances/Sat_Data/GI/iso_b09_s40.AB02.cnf,1,0.09,0.02,0.0,0.0,0.2,2.31,2.13,2.13,2.0
instances/Sat_Data/GI/iso_b03m_s20.AB14.cnf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.01
instances/Sat_Data/GI/iso_m4D_s81.AB07.cnf,1,0.0,0.0,0.0,0.0,0.0,0.13,2.1,2.16,2.0
instances/Sat_Data/GI/iso_m2D_m576.AB18.cnf,1,4.05,0.91,0.01,0.0,2.02,13.69,6.38,6.33,2.37
instances/Sat_Data/GI/iso_m4D_m256.AB01.cnf,1,0.03,0.01,0.0,0.0,0.07,1.69,2.07,2.1,2.0
instances/Sat_Data/GI/iso_b03m_s100.AB19.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4Dr6_m625.AB18.cnf,1,0.0,0.0,0.0,0.0,?,?,?,?,?
instances/Sat_Data/GI/iso_m4D_m256.AB19.cnf,1,0.03,0.01,0.0,0.0,0.07,0.47,2.06,2.11,2.0
instances/Sat_Data/GI/iso_b09_s80.AB02.cnf,1,0.97,0.23,0.0,0.0,1.88,4.69,3.05,3.05,2.16
