@RELATION SAT11-RANDOM-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.01,0.02,0.0,0.01,2.49,0.0,2.27,0.0059974193572998,0.0014071464538574,0.0059344768524169
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1.0,0.01,2.0,2.0,1.28,60.01,0.04,0.36,2.18,0.01,2.13,0.0052733421325683,0.0014646053314208,0.004542589187622
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1.0,0.04,2.0,2.0,2.02,60.01,0.1,0.76,2.2,0.01,2.11,0.0080103874206542,0.0016891956329345,0.00545334815979
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.45,60.21,0.06,1.26,2.09,0.01,2.06,0.0050187110900878,0.0021812915802001,0.0038187503814697
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1.0,0.01,1.99,2.0,0.03,60.23,0.01,0.28,2.06,0.0,2.07,0.0046923160552978,0.0020198822021484,0.0035479068756103
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1.0,0.01,1.98,2.0,1.36,0.2,0.02,0.09,2.46,0.01,2.14,0.0086863040924072,0.0014495849609375,0.0103912353515625
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.12,0.07,0.0,0.03,2.46,0.0,2.21,0.0075020790100097,0.0015051364898681,0.0060441493988037
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.1,0.05,0.0,0.03,2.49,0.0,2.21,0.0054371356964111,0.0018684864044189,0.0040390491485595
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.07,0.04,0.0,0.02,2.48,0.0,2.23,0.0064055919647216,0.0020523071289062,0.0058598518371582
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1.0,0.01,1.99,2.0,2.01,60.01,0.06,0.46,2.18,0.01,2.1,0.004936933517456,0.0016911029815673,0.0042381286621093
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.04,60.23,0.01,0.32,2.04,0.01,2.05,0.0045943260192871,0.0018713474273681,0.0034949779510498
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1.0,0.01,2.0,2.0,1.36,0.2,0.02,0.09,2.5,0.01,2.13,0.0087347030639648,0.0019669532775878,0.0082905292510986
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.07,0.05,0.0,0.02,2.48,0.0,2.21,0.0054292678833007,0.0015199184417724,0.0048842430114746
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.02,0.0,0.01,2.5,0.0,2.25,0.0045027732849121,0.0017600059509277,0.0037975311279296
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,60.01,0.0,0.2,2.06,0.0,2.07,0.0047276020050048,0.0020654201507568,0.0039832592010498
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.06,0.05,0.0,0.02,2.48,0.0,2.2,0.0047814846038818,0.001516580581665,0.0051720142364501
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1.0,6.58,1.99,2.15,2.07,4.98,0.94,2.74,2.24,0.06,2.19,0.1232261657714843,0.0210018157958984,0.1026515960693359
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.03,60.19,0.01,0.32,2.06,0.0,2.06,0.0047988891601562,0.0018978118896484,0.0035727024078369
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.08,0.05,0.0,0.02,2.47,0.0,2.25,0.0067446231842041,0.0017602443695068,0.0050663948059082
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.05,0.04,0.0,0.01,2.52,0.0,2.25,0.0043725967407226,0.0014326572418212,0.0041539669036865
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.02,0.0,0.01,2.51,0.0,2.28,0.0042924880981445,0.0014214515686035,0.0035202503204345
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.12,0.07,0.0,0.03,2.54,0.0,2.2,0.0072484016418457,0.0015358924865722,0.0061249732971191
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1.0,0.07,1.99,2.0,2.01,0.4,0.07,0.19,2.48,0.0,2.1,0.0115571022033691,0.0016067028045654,0.0129876136779785
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1.0,6.75,2.0,2.15,2.06,4.9,0.93,2.75,2.28,0.06,2.21,0.1119592189788818,0.0087251663208007,0.1019396781921386
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1.0,0.04,1.99,2.0,2.01,60.01,0.11,0.76,2.19,0.0,2.12,0.009444236755371,0.0016849040985107,0.0051267147064208
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.05,60.14,0.01,0.36,2.08,0.0,2.07,0.0046558380126953,0.0020191669464111,0.0036914348602294
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.49,0.0,2.25,0.0043702125549316,0.0024166107177734,0.0038018226623535
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1.0,0.01,2.0,2.0,1.38,60.01,0.05,0.36,2.18,0.0,2.09,0.0053157806396484,0.0014724731445312,0.0051939487457275
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.07,0.05,0.0,0.02,2.45,0.0,2.19,0.0057272911071777,0.0017640590667724,0.0052230358123779
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1.0,0.01,2.0,2.0,1.43,60.02,0.11,1.9,2.09,0.01,2.08,0.00592041015625,0.0024113655090332,0.0043449401855468
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,60.01,0.0,0.2,2.08,0.0,2.05,0.005333662033081,0.0021033287048339,0.0046577453613281
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.51,0.0,2.26,0.0057635307312011,0.0022597312927246,0.0052123069763183
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.14,60.08,0.03,0.69,2.08,0.0,2.04,0.004798412322998,0.0020287036895751,0.00368332862854
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1.0,0.07,1.98,2.0,2.01,0.4,0.07,0.22,2.46,0.0,2.1,0.023679494857788,0.001826524734497,0.0170319080352783
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1.0,3.33,2.0,2.08,2.05,3.35,0.62,2.14,2.23,0.03,2.14,0.0720658302307128,0.0066773891448974,0.0650398731231689
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,7.36,0.0,0.03,2.16,0.0,2.11,0.0041525363922119,0.0015337467193603,0.0035483837127685
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1.0,0.01,2.0,2.0,2.01,60.01,0.05,0.46,2.23,0.01,2.1,0.0072364807128906,0.0019738674163818,0.0066497325897216
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.13,0.06,0.0,0.03,2.5,0.0,2.22,0.0075626373291015,0.0015869140625,0.0049748420715332
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,60.08,0.01,0.2,2.06,0.0,2.05,0.0061705112457275,0.0019259452819824,0.0043306350708007
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.04,60.23,0.01,0.32,2.08,0.01,2.05,0.0050358772277832,0.0024487972259521,0.003843069076538
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.09,0.05,0.0,0.02,2.51,0.0,2.22,0.0055813789367675,0.0017585754394531,0.0043845176696777
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.04,0.0,0.02,2.46,0.0,2.23,0.0048136711120605,0.0015163421630859,0.004326581954956
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.04,60.13,0.01,0.35,2.07,0.0,2.07,0.0045866966247558,0.001915693283081,0.0038018226623535
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,11.34,0.0,0.05,2.16,0.0,2.13,0.004298448562622,0.0016486644744873,0.0044949054718017
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.04,0.03,0.0,0.01,2.52,0.0,2.25,0.0048725605010986,0.0018699169158935,0.0040349960327148
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.08,0.05,0.0,0.02,2.5,0.0,2.22,0.0048017501831054,0.001694917678833,0.0050427913665771
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.01,5.36,0.0,0.02,2.16,0.0,1.67,0.0040502548217773,0.0015239715576171,0.0036029815673828
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1.0,0.02,2.0,2.0,1.45,60.11,0.11,2.05,2.09,0.01,2.07,0.0059559345245361,0.0024504661560058,0.0040950775146484
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.04,0.03,0.0,0.02,2.51,0.0,2.26,0.0042183399200439,0.0014350414276123,0.0037426948547363
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1.0,0.0,0.48,2.0,0.01,60.01,0.0,0.2,2.05,0.0,2.08,0.0045485496520996,0.0022532939910888,0.003594160079956
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.69,50.21,0.03,0.28,2.16,0.0,2.11,0.0083487033843994,0.0025091171264648,0.0065648555755615
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1.0,0.02,2.0,2.0,2.01,60.01,0.07,0.55,2.18,0.01,2.09,0.007049560546875,0.0019717216491699,0.0051939487457275
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.02,0.03,0.0,0.01,2.5,0.0,2.27,0.0042674541473388,0.0014679431915283,0.0048577785491943
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.02,2.47,0.0,2.21,0.0057654380798339,0.0017392635345458,0.0054829120635986
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1.0,3.34,1.98,2.09,2.03,3.43,0.63,2.15,2.22,0.03,2.15,0.0847749710083007,0.0065815448760986,0.0660398006439209
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,11.31,0.0,0.04,2.15,0.0,2.14,0.0040597915649414,0.0015065670013427,0.0060236454010009
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,60.04,0.0,0.24,2.07,0.0,2.05,0.00885009765625,0.0018222332000732,0.0038378238677978
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,3.32,0.0,0.02,1.64,0.0,1.01,0.0040054321289062,0.0016729831695556,0.0035383701324462
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.04,0.04,0.0,0.02,2.49,0.0,2.23,0.0060629844665527,0.0014560222625732,0.0063481330871582
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1.0,1.09,1.99,2.0,2.02,1.9,0.32,1.1,2.23,0.01,2.1,0.0371606349945068,0.0036773681640625,0.031139850616455
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.04,13.16,0.0,0.05,2.16,0.0,2.12,0.004014253616333,0.0014014244079589,0.0034458637237548
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.0,3.27,0.0,0.02,1.64,0.0,1.02,0.0042166709899902,0.0015995502471923,0.0040104389190673
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.04,0.04,0.0,0.02,2.44,0.0,2.23,0.0052592754364013,0.0016591548919677,0.0047066211700439
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.69,50.99,0.03,0.27,2.19,0.0,2.11,0.0057969093322753,0.0014925003051757,0.0041675567626953
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.05,0.05,0.0,0.02,2.5,0.0,2.24,0.0052285194396972,0.0017011165618896,0.0045201778411865
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.13,0.06,0.0,0.03,2.51,0.0,2.23,0.0046956539154052,0.0014517307281494,0.0043554306030273
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.05,0.03,0.0,0.02,2.47,0.0,2.25,0.0057663917541503,0.0014753341674804,0.004871129989624
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.44,60.28,0.06,1.16,2.07,0.0,2.08,0.005120038986206,0.0021224021911621,0.0049831867218017
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.5,0.0,2.24,0.0046277046203613,0.0014584064483642,0.0037803649902343
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.09,0.06,0.0,0.03,2.53,0.0,2.24,0.0046591758728027,0.0024447441101074,0.0038578510284423
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.04,0.03,0.0,0.02,2.48,0.0,2.23,0.005854845046997,0.0014615058898925,0.0051798820495605
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1.0,6.59,2.0,2.04,2.06,5.02,0.93,2.73,2.23,0.07,2.2,0.1119837760925293,0.0089325904846191,0.1041901111602783
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1.0,0.02,2.01,2.0,2.01,60.01,0.07,0.55,2.18,0.0,2.1,0.0053436756134033,0.0016164779663085,0.0045363903045654
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,60.14,0.0,0.2,2.06,0.0,2.05,0.0044915676116943,0.0017931461334228,0.0038847923278808
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.02,60.06,0.0,0.2,2.07,0.0,2.06,0.0065517425537109,0.0020899772644042,0.0039353370666503
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.05,0.04,0.0,0.02,2.5,0.0,2.23,0.0110025405883789,0.00199556350708,0.008629560470581
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.02,2.5,0.0,2.24,0.0060014724731445,0.0014793872833251,0.0047686100006103
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1.0,1.68,1.99,2.09,2.01,2.34,0.42,1.45,2.19,0.02,2.12,0.0524251461029052,0.0050091743469238,0.0493073463439941
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1.0,0.63,1.98,2.01,2.02,1.35,0.23,0.77,2.3,0.01,2.09,0.0301334857940673,0.0030097961425781,0.0230486392974853
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.05,60.09,0.01,0.36,2.06,0.01,2.06,0.005181074142456,0.0020980834960937,0.004302978515625
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1.0,3.25,2.0,2.06,2.04,3.39,0.61,2.14,2.2,0.03,2.18,0.0724306106567382,0.006141185760498,0.0646970272064209
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.1,0.05,0.0,0.03,2.47,0.0,2.22,0.0044507980346679,0.0014674663543701,0.0039751529693603
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.03,0.03,0.0,0.01,2.46,0.0,2.26,0.0105361938476562,0.0022709369659423,0.0086164474487304
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1.0,0.01,2.0,2.0,2.01,60.01,0.05,0.46,2.2,0.01,2.09,0.0051474571228027,0.0015676021575927,0.0043668746948242
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.04,13.29,0.0,0.06,2.17,0.0,2.11,0.0040183067321777,0.0014200210571289,0.0034193992614746
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,11.46,0.0,0.05,2.17,0.0,2.12,0.0041477680206298,0.0014505386352539,0.0035552978515625
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.14,60.02,0.03,0.68,2.07,0.0,2.05,0.0047023296356201,0.002054214477539,0.0047323703765869
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.03,60.04,0.01,0.28,2.05,0.0,2.05,0.0049982070922851,0.0019381046295166,0.0037572383880615
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1.0,0.0,0.26,2.0,0.03,0.02,0.0,0.01,2.49,0.0,2.25,0.0135776996612548,0.0015442371368408,0.0079224109649658
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.04,0.04,0.0,0.02,2.48,0.0,2.27,0.0051450729370117,0.0022468566894531,0.0045151710510253
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1.0,0.01,1.99,2.0,0.05,60.15,0.01,0.36,2.06,0.0,2.06,0.0050935745239257,0.0018832683563232,0.0035514831542968
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1.0,0.0,2.01,2.0,0.03,13.45,0.0,0.05,2.17,0.0,2.13,0.0040955543518066,0.0014896392822265,0.0041017532348632
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.04,0.03,0.0,0.02,2.54,0.0,2.26,0.0083067417144775,0.0014479160308837,0.005084753036499
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,60.23,0.01,0.24,2.09,0.0,2.06,0.0047993659973144,0.0021712779998779,0.0035431385040283
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.08,0.05,0.0,0.03,2.51,0.0,2.2,0.0066409111022949,0.0022182464599609,0.0046679973602294
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.67,49.93,0.03,0.28,2.17,0.0,2.09,0.0056512355804443,0.0015788078308105,0.0041370391845703
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1.0,0.01,1.99,2.0,1.4,60.09,0.11,1.9,2.09,0.01,2.1,0.0055141448974609,0.0027716159820556,0.0046420097351074
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.01,5.21,0.0,0.03,2.18,0.0,1.66,0.0040094852447509,0.0014774799346923,0.0033032894134521
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.14,60.13,0.03,0.69,2.06,0.0,2.05,0.0046665668487548,0.0019171237945556,0.0036392211914062
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.11,0.06,0.0,0.02,2.48,0.0,2.21,0.0064485073089599,0.0014452934265136,0.0062859058380126
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1.0,0.0,1.98,2.0,0.02,0.03,0.0,0.01,2.49,0.0,2.28,0.0059602260589599,0.0015699863433837,0.0056290626525878
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1.0,0.0,1.99,2.0,0.06,0.05,0.0,0.02,2.53,0.0,2.24,0.0094139575958251,0.0021092891693115,0.0072107315063476
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1.0,0.0,2.0,2.0,0.05,60.06,0.02,0.36,2.08,0.0,2.05,0.004915714263916,0.0018701553344726,0.0035638809204101
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1.0,1.08,1.99,2.02,2.01,1.83,0.31,1.11,2.23,0.02,2.11,0.0370850563049316,0.0040504932403564,0.0303249359130859
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1.0,0.07,1.99,2.0,2.01,0.4,0.06,0.2,2.43,0.01,2.13,0.0115728378295898,0.0016510486602783,0.0123214721679687
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1.0,0.0,1.99,2.0,0.02,9.18,0.0,0.04,2.15,0.0,2.13,0.0039939880371093,0.0014240741729736,0.0035889148712158
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1.0,0.01,2.0,2.0,0.69,50.89,0.03,0.28,2.15,0.0,2.1,0.0050146579742431,0.002256155014038,0.0258421897888183
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.02,9.16,0.0,0.04,2.18,0.0,2.12,0.0040464401245117,0.0014204978942871,0.0034735202789306
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1.0,6.78,2.0,2.15,2.06,4.96,0.94,2.78,2.23,0.05,2.2,0.1131124496459961,0.0088622570037841,0.1032683849334716
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1.0,0.0,1.98,2.0,0.03,0.02,0.0,0.01,2.58,0.0,2.25,0.0043504238128662,0.0017306804656982,0.0043587684631347
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1.0,0.62,2.0,2.03,2.01,1.36,0.23,0.8,2.32,0.01,2.09,0.0277721881866455,0.0030188560485839,0.0218777656555175
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1.0,1.69,2.0,2.04,2.01,2.34,0.42,1.47,2.22,0.02,2.12,0.0512254238128662,0.0046267509460449,0.0413744449615478
SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1.0,0.01,1.99,2.0,0.04,60.18,0.01,0.32,2.07,0.0,2.04,0.004669189453125,0.001910924911499,0.003699779510498
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S517749870-003-UNKNOWN.cnf,1.0,6.6,2.01,2.15,2.07,4.97,0.94,2.71,2.25,0.06,2.2,0.1139342784881591,0.0088028907775878,0.1026339530944824
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S328068950-002.SATISFIABLE.cnf,1.0,0.0,2.0,2.0,0.01,7.36,0.0,0.03,2.18,0.0,2.11,0.004058837890625,0.0014865398406982,0.0033519268035888
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1.0,1.68,2.0,2.03,2.03,2.35,0.41,1.45,2.19,0.02,2.11,0.0520024299621582,0.0045390129089355,0.0463628768920898
