@RELATION FEATURE_VALUES-SAT11-RANDOM

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1.0,35000.0,147000.0,34086.0,146006.0,0.0268,0.0068,0.2335,0.495,0.5878,0.0,1.0,0.7186,0.0001,0.0658,0.0001,0.0002,0.1643,0.0,0.0,0.9631,0.0001,0.2907,0.0,0.0003,2.7162,0.2268,0.1701,0.0,1.0,3.3649,0.0,0.3987,0.0,0.0002,2.332,0.4949,0.0002,0.2945,0.0,0.0006,0.0001,0.2462,0.0,0.0004,2.9716,0.1018,0.2437,0.0351,0.3333,2.2494,5.9318,0.0425,5.0,6.0,0.2489,4.1875,0.4577,1.0,9.0,7.0,2.0,6.0,3.0,4.0,93.5268,0.4465,37.8,254.0,147.5,53.1667,112.0,64.5,86.5,0.3914,0.5806,0.0,1.0,0.7044,0.0856,0.5662,0.2025,0.3842,0.092,0.6519,0.001,0.7587,0.1748,0.0279,0.124,0.0469,0.0791,1750.5,0.7663,7459.5,0.0107,7459.5,7403.0,7403.0,1.023,0.8498,0.8906,0.079,3701.6,1.7596,5927.2,0.559,7399.0,0.0,7417.0,1.0478,1.8711,2.0999,1.3447,0.2194,0.2395,489.95908,208.62904,-0.0,1855.5328,-0.0,301.54572,1858.4758,-0.0,-0.0,-0.0,2277.8252,613.0632,-0.0,-0.0,1792.0002,1651.9978
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1223020224-097.UNKNOWN.cnf,1.0,300.0,1278.0,296.0,1274.0,0.0135,0.0031,0.2323,0.4894,0.5855,0.0,1.0,0.6616,0.0102,0.0525,0.0101,0.0135,0.1202,0.0,0.0,0.9741,0.0102,0.3025,0.0039,0.0235,2.6974,0.2161,0.1681,0.0,1.0,3.2448,0.0051,0.4175,0.0,0.0133,2.3309,0.4976,0.0197,0.2919,0.0078,0.0455,0.0156,0.2422,0.0063,0.0314,2.9566,0.112,0.2455,0.0573,0.2286,2.346,4.0,0.0,4.0,4.0,0.0,4029.8571,0.0166,3955.0,4153.0,4153.0,3955.0,4097.0,3968.0,3999.0,19.825,0.0629,17.8897,21.7638,21.7638,17.8897,21.4165,19.2026,19.4035,0.3925,0.5689,0.0017,1.0,0.6972,0.0815,0.5693,0.2196,0.396,0.086,0.6595,0.0058,0.334,0.1619,0.0251,0.1187,0.0429,0.0723,11.9588,0.292,65.5566,0.0903,66.0,58.0,73.0,0.9974,0.2038,0.857,0.0454,9.8276,0.2729,65.7347,0.0897,66.0,58.0,73.0,0.4368,0.3892,0.8449,0.0436,0.3417,0.6444,9.596794,3.819674,-0.0,32.890335,-0.0,3.9675934,30.940619,-0.0,-0.0002806772,-0.0,37.574642,10.32802,-0.0,-0.00023610187,30.720646,27.321482
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1750722942-074.UNKNOWN.cnf,1.0,75.0,1597.0,75.0,1597.0,0.0,0.0,0.047,0.3723,0.6382,0.2,1.0,0.8172,0.0667,0.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.0667,0.0923,0.0526,0.0883,3.2828,0.0744,0.0616,0.0,0.3786,2.7696,0.0128,0.2087,0.0063,0.02,2.6214,0.1916,0.0461,0.0091,0.0445,0.0463,0.1578,0.0565,0.1321,0.1847,4.0488,0.151,0.0458,0.1323,0.1749,1.1508,2.2973,0.199,2.0,3.0,0.6086,4400.0,0.0079,4349.0,4451.0,4451.0,4349.0,4423.0,4357.0,4417.0,19.0053,0.0221,18.4107,19.6619,19.6619,18.4107,19.4331,18.6155,19.0843,0.1551,0.7169,0.0031,0.6209,0.3223,0.0258,0.2239,0.0639,0.1378,0.0017,0.5669,0.0002,0.0053,0.0027,0.0007,0.0022,0.0009,0.0016,7.375,0.306,15.2048,0.188,15.0,12.0,19.0,1.737,0.2699,0.8823,0.0906,6.3944,0.3227,15.2299,0.1875,15.0,12.0,19.0,1.3387,0.4213,0.8631,0.0916,0.5878,0.7357,1.0498595,0.4231296,-2.048363e-05,4.6974235,-0.0,0.21402694,3.9999146,-0.059568517,-0.15995471,-0.040000346,4.933553,1.4226022,-0.15702572,-0.16117558,3.9919918,3.4893265
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1734827769-099.UNKNOWN.cnf,1.0,600.0,2556.0,590.0,2548.0,0.0169,0.0031,0.2316,0.4933,0.5825,0.0,1.0,0.6694,0.0051,0.0553,0.0051,0.0085,0.1221,0.0,0.0,0.9749,0.0051,0.2894,0.002,0.0118,2.6807,0.2264,0.1679,0.0,1.0,3.2966,0.0025,0.4187,0.0004,0.0071,2.3662,0.4929,0.0101,0.2829,0.0035,0.0228,0.0078,0.241,0.0031,0.0169,2.9528,0.1066,0.2421,0.0465,0.25,2.2726,4.0034,0.0145,4.0,5.0,0.0227,3818.0,0.022,3730.0,3998.0,3998.0,3730.0,3845.0,3732.0,3796.0,32.3324,0.0568,30.706,36.5753,36.5753,30.706,32.5482,31.0944,31.5922,0.3922,0.5804,0.0015,1.0,0.7247,0.1022,0.57,0.2025,0.3638,0.0872,0.6445,0.0048,0.3408,0.1623,0.0261,0.1155,0.0452,0.076,21.4197,0.2524,130.639,0.0645,131.0,120.0,141.0,0.8972,0.2076,0.8538,0.0329,17.2639,0.2206,130.724,0.0655,131.0,120.0,142.0,0.3052,0.3583,0.8427,0.0313,0.3053,0.5207,11.819019,4.6475887,-0.0,42.330036,-0.0,5.6353517,40.921097,-0.0,-6.1551157e-07,-0.0,49.781048,13.682193,-0.0,-1.2016009e-06,40.006035,36.145252
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1.0,30000.0,126000.0,29259.0,125199.0,0.0253,0.0064,0.2337,0.4968,0.5869,0.0,1.0,0.711,0.0001,0.0635,0.0001,0.0002,0.156,0.0,0.0,0.9653,0.0001,0.2902,0.0,0.0003,2.716,0.2294,0.1716,0.0,1.0,3.3665,0.0001,0.4017,0.0,0.0003,2.3317,0.4922,0.0002,0.2938,0.0,0.0007,0.0002,0.2435,0.0,0.0005,2.9625,0.1021,0.2432,0.0328,0.5,2.2473,5.678,0.0823,5.0,6.0,0.6284,5.8587,0.5198,1.0,18.0,10.0,3.0,7.0,4.0,5.0,77.8833,0.2997,42.8333,149.5,105.7143,52.6667,90.8333,59.8333,74.2,0.3946,0.5775,0.0,1.0,0.7073,0.0856,0.5705,0.2073,0.3874,0.0931,0.6587,0.0008,0.7443,0.1765,0.0279,0.1247,0.0474,0.0797,824.5,0.0986,6356.0,0.0033,6356.0,6341.0,6341.0,0.6035,0.1516,0.8493,0.0083,681.0,0.1622,6359.6,0.0083,6332.0,6325.0,6358.0,0.1751,0.3509,0.8386,0.0075,0.2221,0.2734,421.97217,179.71379,-0.0,1598.1843,-0.0,259.72147,1600.6886,-0.0,-0.0,-0.0,1961.9164,528.06256,-0.0,-0.0,1543.4503,1422.8668
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1.0,100.0,2130.0,100.0,2130.0,0.0,0.0,0.0469,0.3735,0.6485,0.2,1.0,0.8262,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.101,0.0385,0.061,3.4335,0.0725,0.053,0.0,0.2222,2.7909,0.0089,0.2086,0.0038,0.0127,2.6664,0.1779,0.0458,0.0125,0.0441,0.0465,0.1203,0.0591,0.0981,0.1502,4.1115,0.1162,0.0548,0.0964,0.1462,1.0552,2.7273,0.1633,2.0,3.0,0.586,4329.4286,0.0159,4267.0,4441.0,4441.0,4267.0,4431.0,4269.0,4305.0,23.6382,0.0242,22.9735,24.4803,24.4803,22.9735,24.4636,23.1551,23.5744,0.1505,0.6758,0.0008,0.424,0.2985,0.0342,0.2074,0.0715,0.1339,0.0017,0.6913,0.0003,0.0072,0.0034,0.0005,0.0022,0.0009,0.0015,9.514,0.2638,19.8637,0.165,20.0,16.0,24.0,1.6052,0.2567,0.8742,0.0795,8.647,0.2872,19.8492,0.1663,20.0,16.0,24.0,1.2034,0.4277,0.8594,0.0805,0.5672,0.7059,1.1757993,0.44888282,-3.0544557e-05,4.7118807,-0.0,0.1504181,3.8299308,-0.06333665,-0.15609184,-0.05400675,4.752994,1.3041432,-0.15030508,-0.1560593,3.9954746,3.3699086
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1.0,650.0,2769.0,635.0,2756.0,0.0236,0.0047,0.2304,0.5012,0.588,0.0,1.0,0.7291,0.0048,0.0665,0.0047,0.0079,0.1562,0.0,0.0,0.9666,0.0048,0.285,0.0015,0.0109,2.6864,0.2319,0.1734,0.0,1.0,3.3233,0.0023,0.3848,0.0004,0.0058,2.2818,0.4822,0.0095,0.284,0.0029,0.0203,0.0072,0.2498,0.0022,0.0163,2.9779,0.1065,0.2492,0.0464,0.2857,2.3092,4.0079,0.0221,4.0,5.0,0.046,3780.5714,0.0219,3666.0,3947.0,3947.0,3666.0,3835.0,3735.0,3760.0,34.5868,0.0725,32.2247,39.2316,39.2316,32.2247,37.4362,32.6407,33.4609,0.3997,0.5718,0.0009,1.0,0.7137,0.0904,0.5802,0.2038,0.3959,0.0897,0.6487,0.0064,0.3395,0.1691,0.0273,0.117,0.0465,0.0777,22.283,0.2716,139.953,0.0655,140.0,129.0,151.0,0.8954,0.2112,0.8559,0.0357,17.3368,0.2296,140.297,0.062,140.0,129.0,152.0,0.2898,0.3458,0.8429,0.0295,0.3093,0.5038,13.005581,5.1647153,-0.0,47.084244,-0.0,6.4952865,45.80384,-0.0,-0.0,-0.0,55.87548,15.27614,-0.0,-0.0,44.73739,40.558067
SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1.0,1250.0,25000.0,1250.0,25000.0,0.0,0.0,0.05,0.3732,0.6513,0.2,1.0,0.8267,0.004,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.004,0.1002,0.0028,0.0052,3.6985,0.0815,0.0616,0.0,0.3608,3.0403,0.0008,0.23,0.0002,0.0015,2.8679,0.1888,0.0137,0.086,0.0103,0.017,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,32.9174,0.2361,19.0,57.0,43.0,24.0,37.0,28.0,32.0,62.2647,0.1095,47.7619,81.6607,72.0526,53.7333,66.1667,57.6,61.72,0.171,0.6896,0.0,0.5909,0.3391,0.0298,0.2475,0.0761,0.151,0.0028,0.6718,0.0003,0.0163,0.0051,0.001,0.0035,0.0015,0.0023,69.6738,0.6647,238.341,0.0822,240.0,220.0,256.0,1.0007,0.2287,0.853,0.0657,53.6761,0.2149,238.466,0.0912,240.0,224.0,253.0,0.31,0.637,0.8418,0.0449,0.4716,0.58,32.179634,15.84035,-0.0,10.386438,-0.0,-0.0,2.516862,-0.0,-0.0,18.720932,-3.0334938e-06,12.668593,-0.0,12.7684,32.73782,14.901599
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1298436766-097-UNKNOWN.cnf,1.0,20000.0,84000.0,19534.0,83430.0,0.0239,0.0068,0.2341,0.4938,0.5871,0.0,1.0,0.6994,0.0002,0.0614,0.0002,0.0003,0.1471,0.0,0.0,0.9679,0.0002,0.2889,0.0,0.0004,2.7065,0.2259,0.1686,0.0,1.0,3.3583,0.0001,0.3973,0.0,0.0002,2.3167,0.4912,0.0003,0.292,0.0,0.0009,0.0002,0.242,0.0001,0.0006,2.9518,0.1023,0.2397,0.0385,0.3333,2.2392,5.3571,0.0894,5.0,6.0,0.6518,8.7629,0.4141,3.0,20.0,14.0,5.0,11.0,6.0,8.0,70.6967,0.2426,35.1667,138.25,93.3333,48.9,80.3571,58.4286,69.375,0.3934,0.575,0.0001,1.0,0.7052,0.0872,0.5678,0.206,0.3882,0.0918,0.6538,0.0014,0.8843,0.1745,0.0279,0.1234,0.0472,0.0787,1643.0,1.4944,3399.0,0.559,4250.0,0.0,4256.0,1.0766,1.0817,1.156,0.6024,436.75,0.4034,4253.0,0.0079,4244.5,4220.0,4274.0,0.1699,1.1676,0.8333,0.0211,0.2269,0.2688,282.8116,120.432045,-0.0,1071.0581,-0.0,173.90494,1072.5043,-0.0,-0.0,-0.0,1314.6104,353.85474,-0.0,-0.0,1034.3176,953.40607
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S100095490-071.SATISFIABLE.cnf,1.0,175.0,3727.0,175.0,3727.0,0.0,0.0,0.047,0.3754,0.6488,0.2,1.0,0.8309,0.0286,0.0,0.0286,0.0286,0.0,0.0,0.0,0.0,0.0286,0.1025,0.022,0.0365,3.6544,0.0832,0.0604,0.0,0.2917,2.9665,0.005,0.2123,0.0024,0.008,2.7275,0.1747,0.0425,0.0329,0.0381,0.0461,0.0698,0.0636,0.0545,0.0851,4.2077,0.0705,0.0712,0.0559,0.0893,0.8754,3.0,0.0,3.0,3.0,0.0,4110.5714,0.0253,4014.0,4304.0,4304.0,4014.0,4235.0,4023.0,4067.0,35.7961,0.0439,33.9469,38.5553,38.5553,33.9469,37.4465,34.4647,35.7067,0.1728,0.6563,0.0011,0.5237,0.3132,0.0273,0.2444,0.0891,0.1607,0.0019,0.6983,0.0002,0.0076,0.0034,0.0006,0.0024,0.001,0.0015,13.9908,0.2785,34.5639,0.1368,35.0,29.0,40.0,1.4416,0.2364,0.8651,0.0644,12.6459,0.2424,34.7825,0.1332,35.0,29.0,41.0,0.9278,0.4289,0.8547,0.0608,0.5317,0.6651,2.9848773,1.0789688,-0.0,7.4550776,-0.0,0.030297598,5.213534,-0.006324077,-0.16951753,-0.062074777,6.634051,1.4189152,-0.015549109,-0.14471245,6.8347607,5.0166826
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1.0,10000.0,42000.0,9745.0,41713.0,0.0262,0.0069,0.2336,0.493,0.5874,0.0,1.0,0.7131,0.0003,0.0649,0.0003,0.0005,0.1638,0.0,0.0,0.9628,0.0003,0.2947,0.0,0.0008,2.7286,0.2259,0.1706,0.0,1.0,3.362,0.0002,0.4072,0.0,0.0005,2.3546,0.4973,0.0006,0.2979,0.0,0.0017,0.0005,0.2473,0.0001,0.0012,2.9788,0.102,0.245,0.04,0.2857,2.2552,5.0298,0.0338,5.0,6.0,0.134,18.7069,0.3486,9.0,43.0,27.0,12.0,22.0,14.0,17.0,54.7557,0.1733,35.7333,87.1538,66.5882,42.8667,60.64,48.8333,54.5,0.3914,0.581,0.0001,1.0,0.705,0.0885,0.5695,0.1998,0.3844,0.0926,0.667,0.003,0.7731,0.1774,0.0275,0.1246,0.0468,0.0787,311.824,0.5005,2115.71,0.0153,2114.0,2073.0,2134.0,0.6309,0.4975,0.8531,0.0355,153.429,0.1438,2130.19,0.0185,2129.0,2081.0,2191.0,0.064,0.4262,0.8265,0.0073,0.237,0.3189,138.02599,58.911602,-0.0,523.82825,-0.0,85.08882,524.62384,-0.0,-0.0,-0.0,642.9391,173.24466,-0.0,-0.0,505.63306,466.2465
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1.0,250.0,1065.0,237.0,1054.0,0.0549,0.0104,0.2249,0.5072,0.5944,0.0,1.0,0.8537,0.013,0.0919,0.0127,0.0211,0.2813,0.0,0.0,0.925,0.013,0.2921,0.0057,0.0266,2.6915,0.2187,0.1652,0.0,0.7143,3.2536,0.0067,0.3608,0.0028,0.018,2.2568,0.5228,0.0251,0.2785,0.0114,0.0493,0.02,0.2587,0.0085,0.0408,3.0527,0.1113,0.2459,0.0571,0.2308,2.367,3.9958,0.0163,3.0,4.0,0.0274,4099.4286,0.0107,4025.0,4148.0,4148.0,4025.0,4131.0,4041.0,4122.0,16.9876,0.0302,16.0184,17.5305,17.5305,16.0184,17.4822,16.463,17.1039,0.3638,0.6237,0.0013,0.8666,0.6812,0.0641,0.551,0.1666,0.3354,0.0792,0.6974,0.0045,0.2843,0.1603,0.0242,0.1069,0.0416,0.0622,11.5578,0.2765,52.379,0.1015,52.0,46.0,59.0,1.0489,0.2039,0.8599,0.0507,9.6673,0.3097,52.2684,0.1027,52.0,45.0,59.0,0.4927,0.4194,0.8463,0.0799,0.3557,0.6377,8.309782,3.3770792,-0.0,27.845638,-0.0,3.1679878,25.791212,-0.0,-0.0031151527,-0.0,31.279934,8.599435,-0.0,-0.002190291,25.820335,22.776005
SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1.0,70.0,6230.0,70.0,6230.0,0.0,0.0,0.0112,0.3138,0.6822,0.1429,1.0,1.0074,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0412,0.0902,0.1093,3.8771,0.0317,0.0224,0.0,0.1065,1.9755,0.0063,0.1367,0.0047,0.0085,2.8184,0.0634,0.0111,0.0,0.0111,0.0111,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4473.2,0.0162,4385.0,4595.0,4595.0,4385.0,4508.0,4429.0,4449.0,25.5991,0.005,25.422,25.8035,25.8035,25.422,25.6559,25.5212,25.5929,0.064,0.6849,0.0001,0.2022,0.1161,0.0149,0.0973,0.0245,0.0572,0.0001,0.4095,0.0,0.0002,0.0001,0.0,0.0001,0.0,0.0001,8.8222,0.2575,12.1296,0.2055,12.0,9.0,15.0,2.0365,0.3174,0.8814,0.0999,8.4642,0.2682,12.1134,0.2111,12.0,9.0,15.0,1.8377,0.4102,0.8734,0.1037,0.6789,0.7557,0.9413092,0.3855737,-8.086597e-05,4.375376,-0.0,0.17986302,3.6814256,-0.07285008,-0.15626417,-0.055234145,4.5523143,1.2947642,-0.16326141,-0.1568378,3.6834438,3.2103658
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf,1.0,650.0,2769.0,631.0,2749.0,0.0301,0.0073,0.2295,0.4897,0.5884,0.0,1.0,0.7232,0.0048,0.075,0.0048,0.0095,0.1861,0.0,0.0,0.9585,0.0048,0.2851,0.0018,0.0105,2.6942,0.2266,0.1627,0.0,1.0,3.3526,0.0023,0.3802,0.0,0.0051,2.2801,0.4893,0.0096,0.2851,0.0033,0.0211,0.0073,0.2399,0.0025,0.016,2.9647,0.1044,0.2386,0.0465,0.25,2.263,4.0079,0.0221,4.0,5.0,0.0463,3765.0,0.0242,3657.0,3944.0,3944.0,3657.0,3799.0,3678.0,3779.0,33.8186,0.0767,31.1441,38.3633,38.3633,31.1441,37.2278,31.8847,32.7805,0.3845,0.5688,0.0048,1.0,0.6808,0.0858,0.535,0.2181,0.3762,0.0839,0.6739,0.0041,0.3147,0.1618,0.0242,0.1112,0.0423,0.0683,25.6618,0.2246,138.727,0.0648,139.0,128.0,150.0,0.905,0.2055,0.856,0.0368,20.0993,0.2142,138.776,0.0663,138.0,128.0,150.0,0.2936,0.3872,0.8405,0.0332,0.3066,0.5029,12.672569,5.0164266,-0.0,45.74117,-0.0,6.247545,44.427074,-0.0,-0.0,-0.0,54.148594,14.831517,-0.0,-1.6281388e-07,43.39304,39.306076
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1914191877-004.SATISFIABLE.cnf,1.0,350.0,1491.0,339.0,1480.0,0.0324,0.0074,0.2291,0.5024,0.5877,0.0,1.0,0.7444,0.009,0.0766,0.0088,0.0147,0.1909,0.0,0.0,0.9574,0.009,0.2864,0.0034,0.0209,2.6484,0.2328,0.1628,0.0,0.6923,3.2978,0.0045,0.3804,0.0007,0.0122,2.2826,0.5,0.0176,0.2801,0.0068,0.0399,0.0136,0.2533,0.0054,0.0291,2.9872,0.1089,0.2363,0.0497,0.2222,2.3162,4.0,0.0,4.0,4.0,0.0,3971.2857,0.0169,3878.0,4064.0,4064.0,3878.0,4063.0,3923.0,3943.0,22.2052,0.055,20.6679,24.2411,24.2411,20.6679,23.2629,20.7999,22.2919,0.4257,0.5228,0.0052,0.9044,0.7315,0.0977,0.5905,0.2486,0.4307,0.0914,0.6172,0.0038,0.2855,0.1731,0.0297,0.119,0.0498,0.0786,11.0254,0.3927,76.0748,0.0854,76.0,68.0,84.0,0.9905,0.2092,0.8599,0.0993,9.1994,0.3217,76.0319,0.0856,76.0,68.0,84.0,0.4215,0.4046,0.849,0.042,0.3471,0.6224,9.7225,3.8656776,-0.0,33.382477,-0.0,4.042104,31.442606,-0.0,-0.00022558603,-0.0,38.170635,10.501042,-0.0,-0.00018398926,31.182209,27.752958
