@RELATION COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_saps NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE lp NUMERIC
@ATTRIBUTE unit NUMERIC
@ATTRIBUTE GNN_c6 NUMERIC
@ATTRIBUTE GNN_c14 NUMERIC
@ATTRIBUTE GNN_c29 NUMERIC

@DATA
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3829.cnf,1.0,3.02,0.03,2.21,60.14,2.01,2.0,2.39,2.2,2.35,2.0,68.8,0.22,0.0509634017944335,0.0057084560394287,0.0409047603607177
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1119.cnf,1.0,0.02,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.2438507080078125e-05,9.918212890625e-05,8.177757263183594e-05
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1060.cnf,1.0,0.12,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,6.413459777832031e-05,4.363059997558594e-05,8.96453857421875e-05
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9428.cnf,1.0,0.61,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3815.cnf,1.0,3.0,0.04,2.21,60.03,2.01,2.0,2.37,2.22,2.37,2.0,68.98,0.21,0.0500628948211669,0.0055291652679443,0.0439081192016601
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5314.cnf,1.0,2.98,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1109.cnf,1.0,2.36,0.02,1.48,60.11,2.01,1.75,2.37,2.2,2.32,2.0,63.91,0.92,0.0388309955596923,0.0052921772003173,0.0335900783538818
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3478.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3826.cnf,1.0,3.02,0.03,2.21,60.05,2.01,2.01,2.4,2.18,2.34,2.0,67.86,0.23,0.0473718643188476,0.0057048797607421,0.0404212474822998
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9471.cnf,1.0,1.14,0.0,0.01,9.69,0.22,0.02,0.16,2.14,2.27,2.0,50.73,0.07,0.0053229331970214,0.0015323162078857,0.0049917697906494
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1116.cnf,1.0,4.93,0.05,3.58,60.91,2.01,1.99,2.5,2.27,2.31,2.0,64.48,1.05,0.0780432224273681,0.008326768875122,0.0618414878845214
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9407.cnf,1.0,0.9,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc972.cnf,1.0,6.66,0.2,76.2,60.09,2.04,2.01,4.64,3.0,3.0,2.05,60.37,1.55,0.693683385848999,0.0231220722198486,0.6521363258361816
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3498.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3542.cnf,1.0,0.16,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,5.698204040527344e-05,4.744529724121094e-05,4.76837158203125e-05
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3805.cnf,1.0,0.38,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3583.cnf,1.0,0.47,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc833.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3484.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3846.cnf,1.0,3.07,0.03,2.21,60.02,2.01,2.0,2.42,2.2,2.3,2.0,68.5,0.24,0.0498499870300293,0.0057394504547119,0.0414965152740478
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc937.cnf,1.0,4.58,0.05,3.5,60.69,2.01,2.0,2.67,2.25,2.3,2.0,64.37,1.35,0.0755832195281982,0.008148193359375,0.0609388351440429
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3495.cnf,1.0,0.02,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3758.cnf,1.0,1.99,0.05,2.57,60.06,2.01,2.01,2.48,2.2,2.34,2.0,66.37,0.21,0.0571434497833251,0.0054562091827392,0.04913330078125
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1104.cnf,1.0,6.9,0.23,80.35,60.12,2.04,2.0,4.75,3.07,3.01,2.07,60.34,4.62,0.7881474494934082,0.0236611366271972,0.6638815402984619
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc987.cnf,1.0,2.46,0.03,1.6,60.25,2.01,0.49,2.41,2.18,2.27,2.0,63.32,1.3,0.0422902107238769,0.0053975582122802,0.0345926284790039
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1129.cnf,1.0,0.02,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.696846008300781e-05,8.535385131835938e-05,5.626678466796875e-05
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1070.cnf,1.0,0.13,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,5.7220458984375e-05,4.744529724121094e-05,5.030632019042969e-05
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5331.cnf,1.0,0.26,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc923.cnf,1.0,4.62,0.04,3.45,60.59,2.01,2.0,2.66,2.26,2.33,2.0,64.41,0.64,0.0733914375305175,0.0080664157867431,0.0598390102386474
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9481.cnf,1.0,0.07,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc137.cnf,1.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.673004150390625e-05,8.654594421386719e-05,4.649162292480469e-05
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5320.cnf,1.0,3.22,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3836.cnf,1.0,3.0,0.04,2.19,60.09,2.01,2.0,2.38,2.17,2.28,2.01,69.14,0.21,0.0510761737823486,0.0055015087127685,0.0440938472747802
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3897.cnf,1.0,2.52,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9438.cnf,1.0,1.13,0.01,0.0,9.74,0.23,0.01,0.14,2.15,2.3,2.0,50.55,0.07,0.0056989192962646,0.0018665790557861,0.0053675174713134
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1016.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3825.cnf,1.0,3.04,0.03,2.21,60.03,2.01,2.0,2.4,2.21,2.33,2.0,68.3,0.22,0.0461816787719726,0.0057618618011474,0.0401310920715332
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3474.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3737.cnf,1.0,1.97,0.04,2.56,60.05,2.02,1.99,2.45,2.23,2.36,2.0,66.19,0.2,0.0565745830535888,0.0053632259368896,0.0456194877624511
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1027.cnf,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.32,0.3,0.0,0.0,0.004911184310913,0.0014679431915283,0.0057826042175292
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9427.cnf,1.0,0.08,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5310.cnf,1.0,3.39,0.01,0.11,60.02,2.01,0.19,2.23,2.13,2.23,2.0,84.29,3.2,0.0106143951416015,0.0036802291870117,0.0089354515075683
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3822.cnf,1.0,3.01,0.04,2.25,60.04,2.01,2.0,2.37,2.21,2.36,2.0,69.9,0.2,0.0497982501983642,0.0056264400482177,0.0402607917785644
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3519.cnf,1.0,0.35,0.0,0.01,1.48,0.6,0.03,0.34,2.19,2.51,2.0,60.35,0.46,0.007979393005371,0.002723217010498,0.0044283866882324
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1090.cnf,1.0,0.03,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,5.888938903808594e-05,4.76837158203125e-05,5.14984130859375e-05
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1313.cnf,1.0,5.88,0.05,5.94,60.37,2.01,2.0,2.74,2.32,2.36,2.0,62.1,1.83,0.1099281311035156,0.0107479095458984,0.0877993106842041
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1105.cnf,1.0,0.03,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.434585571289063e-05,0.000105857849121,8.678436279296875e-05
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5519.cnf,1.0,0.27,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9417.cnf,1.0,0.08,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1047.cnf,1.0,0.08,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,5.650520324707031e-05,8.511543273925781e-05,4.7206878662109375e-05
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/xinetd_vc56703.cnf,1.0,0.3,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3900.cnf,1.0,2.51,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3856.cnf,1.0,3.08,0.03,2.27,60.07,2.01,2.0,2.43,2.17,2.33,2.0,68.14,0.43,0.0469617843627929,0.0058021545410156,0.0412995815277099
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3494.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3757.cnf,1.0,1.95,0.04,2.58,60.1,2.02,2.0,2.49,2.21,2.34,2.0,66.56,0.03,0.0507864952087402,0.0054576396942138,0.0452547073364257
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3509.cnf,1.0,0.34,0.0,0.0,0.23,0.05,0.0,0.05,2.28,2.44,2.0,0.24,0.28,0.0059075355529785,0.0015115737915039,0.0045821666717529
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5330.cnf,1.0,0.26,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3491.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9437.cnf,1.0,1.14,0.0,0.01,9.73,0.23,0.02,0.14,2.14,2.26,2.0,50.58,0.08,5.477971792221069,5.212292432785034,5.522641897201538
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9448.cnf,1.0,0.32,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3747.cnf,1.0,2.16,0.04,3.32,60.07,2.02,2.0,2.59,2.24,2.32,2.0,64.14,0.21,0.0651988983154296,0.0060625076293945,0.0538523197174072
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3529.cnf,1.0,0.33,0.0,0.01,1.17,0.41,0.02,0.29,2.25,2.5,2.0,60.34,0.34,0.0053799152374267,0.0022847652435302,0.0047633647918701
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3920.cnf,1.0,3.38,0.03,2.26,60.1,2.01,2.0,2.45,2.19,2.32,2.0,69.16,0.19,0.0466623306274414,0.005509614944458,0.0411009788513183
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc879.cnf,1.0,4.49,0.04,3.27,60.43,2.01,2.01,2.62,2.25,2.31,2.01,65.38,0.28,0.0665459632873535,0.007981538772583,0.0593416690826416
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1023.cnf,1.0,0.05,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.38690185546875e-05,4.410743713378906e-05,4.458427429199219e-05
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc1131.cnf,1.0,1.09,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3679.cnf,1.0,1.12,0.01,0.18,60.07,2.01,0.2,2.06,2.12,2.31,2.0,71.36,0.38,0.0158929824829101,0.0029706954956054,0.0123205184936523
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1057.cnf,1.0,0.07,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.7206878662109375e-05,4.792213439941406e-05,5.1021575927734375e-05
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9468.cnf,1.0,0.32,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3811.cnf,1.0,0.38,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3767.cnf,1.0,0.37,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9413.cnf,1.0,0.84,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/XINETD_v2.3.14__v1.1/itox_vc1188.cnf,1.0,5.92,0.05,5.78,60.47,2.03,1.99,2.75,2.34,2.38,2.0,62.34,1.68,0.0953767299652099,0.0105392932891845,0.0867660045623779
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_dump_vc949.cnf,1.0,2.08,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3505.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3852.cnf,1.0,3.12,0.04,2.26,60.1,2.01,2.0,2.41,2.21,2.32,2.0,68.65,0.47,0.0531091690063476,0.0057685375213623,0.0460753440856933
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3665.cnf,1.0,0.71,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3490.cnf,1.0,0.02,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9447.cnf,1.0,0.32,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3930.cnf,1.0,3.32,0.04,2.26,60.09,2.01,2.0,2.46,2.19,2.36,2.0,70.22,0.18,0.0498011112213134,0.0054929256439208,0.0422492027282714
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1033.cnf,1.0,0.01,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1022.cnf,1.0,0.05,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.696846008300781e-05,4.7206878662109375e-05,4.792213439941406e-05
instances/Sat_Data/bench/SW-verification/GZIP_v1.2.4__v1.1/gzip_vc1121.cnf,1.0,0.01,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,4.7206878662109375e-05,7.176399230957031e-05,5.626678466796875e-05
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winegcc_vc1125.cnf,1.0,2.33,0.04,1.42,60.28,2.01,0.75,2.31,2.16,2.31,2.0,63.18,0.95,0.0404679775238037,0.0052576065063476,0.03269624710083
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3480.cnf,1.0,0.0,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3798.cnf,1.0,0.37,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9433.cnf,1.0,0.09,?,?,?,?,?,?,?,?,?,0.0,?,0,0,0
instances/Sat_Data/bench/SW-verification/HSAT/hsat_vc3699.cnf,1.0,1.43,0.0,0.2,60.09,2.01,0.2,2.1,2.14,2.33,2.0,47.83,0.38,0.0115375518798828,0.0030505657196044,0.0101122856140136
instances/Sat_Data/bench/SW-verification/DSPAM_v3.6.5__v1.1/dspam_vc9444.cnf,1.0,1.11,0.01,0.0,10.23,0.23,0.03,0.14,2.13,2.25,2.0,50.72,0.07,0.0063920021057128,0.001718521118164,0.005784273147583
instances/Sat_Data/bench/SW-verification/WINE_v0.9.27__v1.1/winedump_vc5532.cnf,1.0,3.09,0.02,0.1,60.62,2.01,0.18,2.24,2.13,2.18,2.0,75.12,1.36,0.0103254318237304,0.0035700798034667,0.0090348720550537
